trans_date,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d
2017-08-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2017-08-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2017-08-14,4,WITHDRAWAL,3000.0,4285.0,2.0
2017-08-31,4,WITHDRAWAL,14.6,14.6,1.0
2017-09-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2017-09-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2017-09-13,4,WITHDRAWAL,1900.0,3185.0,2.0
2017-09-30,4,WITHDRAWAL,14.6,14.6,1.0
2017-10-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2017-10-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2017-10-13,4,WITHDRAWAL,1300.0,2585.0,2.0
2017-10-31,4,WITHDRAWAL,14.6,14.6,1.0
2017-11-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2017-11-06,4,WITHDRAWAL,640.0,2718.0,2.0
2017-11-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2017-11-30,4,WITHDRAWAL,14.6,14.6,1.0
2017-12-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2017-12-12,4,WITHDRAWAL,900.0,900.0,1.0
2017-12-13,4,WITHDRAWAL,1285.0,2185.0,2.0
2017-12-22,4,WITHDRAWAL,1400.0,1400.0,1.0
2017-12-22,4,WITHDRAWAL,2480.0,3880.0,2.0
2017-12-31,4,WITHDRAWAL,14.6,14.6,1.0
2018-01-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2018-01-07,4,WITHDRAWAL,1680.0,3758.0,2.0
2018-01-08,4,WITHDRAWAL,1600.0,5358.0,3.0
2018-01-11,4,WITHDRAWAL,2320.0,5600.0,3.0
2018-01-12,4,WITHDRAWAL,1200.0,5120.0,3.0
2018-01-13,4,WITHDRAWAL,1285.0,4805.0,3.0
2018-01-20,4,WITHDRAWAL,2100.0,2100.0,1.0
2018-01-31,4,WITHDRAWAL,14.6,14.6,1.0
2018-02-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2018-02-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2018-02-28,4,WITHDRAWAL,14.6,14.6,1.0
2018-03-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2018-03-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2018-03-31,4,WITHDRAWAL,14.6,14.6,1.0
2018-04-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2018-04-11,4,WITHDRAWAL,800.0,800.0,1.0
2018-04-13,4,WITHDRAWAL,1285.0,2085.0,2.0
2018-04-30,4,WITHDRAWAL,14.6,14.6,1.0
2018-05-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2018-05-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2018-05-31,4,WITHDRAWAL,14.6,14.6,1.0
2018-06-03,4,WITHDRAWAL,560.0,574.6,2.0
2018-06-06,4,WITHDRAWAL,2078.0,2638.0,2.0
2018-06-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2018-06-17,4,WITHDRAWAL,720.0,2005.0,2.0
2018-06-30,4,WITHDRAWAL,14.6,14.6,1.0
2018-07-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2018-07-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2018-07-24,4,WITHDRAWAL,1840.0,1840.0,1.0
2018-07-31,4,WITHDRAWAL,14.6,14.6,1.0
2018-08-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2018-08-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2018-08-31,4,WITHDRAWAL,14.6,14.6,1.0
2018-09-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2018-09-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2018-09-30,4,WITHDRAWAL,14.6,14.6,1.0
2018-10-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2018-10-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2018-10-31,4,WITHDRAWAL,14.6,14.6,1.0
2018-11-06,4,WITHDRAWAL,2078.0,2078.0,1.0
2018-11-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2018-11-30,4,WITHDRAWAL,14.6,14.6,1.0
2018-12-03,4,WITHDRAWAL,600.0,614.6,2.0
2018-12-06,4,WITHDRAWAL,2078.0,2678.0,2.0
2018-12-13,4,WITHDRAWAL,1285.0,1285.0,1.0
2015-02-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2015-02-15,6,WITHDRAWAL,2160.0,6114.0,2.0
2015-02-24,6,WITHDRAWAL,2320.0,2320.0,1.0
2015-02-24,6,WITHDRAWAL,2000.0,4320.0,2.0
2015-02-28,6,WITHDRAWAL,14.6,4334.6,3.0
2015-03-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2015-03-31,6,WITHDRAWAL,14.6,14.6,1.0
2015-04-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2015-04-30,6,WITHDRAWAL,14.6,14.6,1.0
2015-05-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2015-05-25,6,WITHDRAWAL,4100.0,4100.0,1.0
2015-05-31,6,WITHDRAWAL,14.6,14.6,1.0
2015-06-01,6,WITHDRAWAL,3900.0,3914.6,2.0
2015-06-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2015-06-30,6,WITHDRAWAL,14.6,14.6,1.0
2015-07-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2015-07-31,6,WITHDRAWAL,14.6,14.6,1.0
2015-08-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2015-08-23,6,WITHDRAWAL,1700.0,1700.0,1.0
2015-08-31,6,WITHDRAWAL,14.6,14.6,1.0
2015-09-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2015-09-22,6,WITHDRAWAL,200.0,200.0,1.0
2015-09-30,6,WITHDRAWAL,14.6,14.6,1.0
2015-10-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2015-10-22,6,WITHDRAWAL,400.0,400.0,1.0
2015-10-30,6,WITHDRAWAL,3600.0,3600.0,1.0
2015-10-31,6,WITHDRAWAL,14.6,3614.6,2.0
2015-11-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2015-11-14,6,WITHDRAWAL,3040.0,6994.0,2.0
2015-11-30,6,WITHDRAWAL,14.6,14.6,1.0
2015-12-04,6,WITHDRAWAL,1300.0,1314.6,2.0
2015-12-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2015-12-21,6,WITHDRAWAL,100.0,100.0,1.0
2015-12-31,6,WITHDRAWAL,14.6,14.6,1.0
2016-01-08,6,WITHDRAWAL,640.0,640.0,1.0
2016-01-11,6,WITHDRAWAL,1280.0,1920.0,2.0
2016-01-12,6,WITHDRAWAL,3954.0,5874.0,3.0
2016-01-15,6,WITHDRAWAL,720.0,5954.0,3.0
2016-01-17,6,WITHDRAWAL,2160.0,2880.0,2.0
2016-01-20,6,WITHDRAWAL,650.0,2810.0,2.0
2016-01-20,6,WITHDRAWAL,1600.0,4410.0,3.0
2016-01-21,6,WITHDRAWAL,1600.0,6010.0,4.0
2016-01-23,6,WITHDRAWAL,1920.0,5770.0,4.0
2016-01-31,6,WITHDRAWAL,14.6,14.6,1.0
2016-02-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2016-02-18,6,WITHDRAWAL,3280.0,3280.0,1.0
2016-02-29,6,WITHDRAWAL,14.6,14.6,1.0
2016-03-08,6,WITHDRAWAL,560.0,560.0,1.0
2016-03-12,6,WITHDRAWAL,3954.0,4514.0,2.0
2016-03-31,6,WITHDRAWAL,14.6,14.6,1.0
2016-04-02,6,WITHDRAWAL,1520.0,1534.6,2.0
2016-04-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2016-04-30,6,WITHDRAWAL,14.6,14.6,1.0
2016-05-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2016-05-31,6,WITHDRAWAL,14.6,14.6,1.0
2016-06-09,6,WITHDRAWAL,11600.0,11600.0,1.0
2016-06-12,6,WITHDRAWAL,3954.0,15554.0,2.0
2016-06-30,6,WITHDRAWAL,14.6,14.6,1.0
2016-07-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2016-07-31,6,WITHDRAWAL,14.6,14.6,1.0
2016-08-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2016-08-31,6,WITHDRAWAL,14.6,14.6,1.0
2016-09-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2016-09-30,6,WITHDRAWAL,14.6,14.6,1.0
2016-10-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2016-10-25,6,WITHDRAWAL,1680.0,1680.0,1.0
2016-10-31,6,WITHDRAWAL,14.6,14.6,1.0
2016-11-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2016-11-30,6,WITHDRAWAL,14.6,14.6,1.0
2016-12-05,6,WITHDRAWAL,3920.0,3920.0,1.0
2016-12-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2016-12-23,6,WITHDRAWAL,1050.0,1050.0,1.0
2016-12-31,6,WITHDRAWAL,14.6,14.6,1.0
2017-01-02,6,WITHDRAWAL,2240.0,2254.6,2.0
2017-01-10,6,WITHDRAWAL,1680.0,1680.0,1.0
2017-01-11,6,WITHDRAWAL,1760.0,3440.0,2.0
2017-01-12,6,WITHDRAWAL,3954.0,7394.0,3.0
2017-01-15,6,WITHDRAWAL,480.0,6194.0,3.0
2017-01-21,6,WITHDRAWAL,4250.0,4250.0,1.0
2017-01-23,6,WITHDRAWAL,1680.0,5930.0,2.0
2017-01-30,6,WITHDRAWAL,640.0,640.0,1.0
2017-01-31,6,WITHDRAWAL,14.6,654.6,2.0
2017-02-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2017-02-28,6,WITHDRAWAL,14.6,14.6,1.0
2017-03-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2017-03-31,6,WITHDRAWAL,14.6,14.6,1.0
2017-04-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2017-04-30,6,WITHDRAWAL,14.6,14.6,1.0
2017-05-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2017-05-31,6,WITHDRAWAL,14.6,14.6,1.0
2017-06-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2017-06-19,6,WITHDRAWAL,2050.0,2050.0,1.0
2017-06-30,6,WITHDRAWAL,960.0,960.0,1.0
2017-06-30,6,WITHDRAWAL,14.6,974.6,2.0
2017-07-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2017-07-17,6,WITHDRAWAL,3760.0,3760.0,1.0
2017-07-31,6,WITHDRAWAL,14.6,14.6,1.0
2017-08-07,6,WITHDRAWAL,1120.0,1120.0,1.0
2017-08-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2017-08-31,6,WITHDRAWAL,14.6,14.6,1.0
2017-09-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2017-09-30,6,WITHDRAWAL,14.6,14.6,1.0
2017-10-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2017-10-31,6,WITHDRAWAL,14.6,14.6,1.0
2017-11-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2017-11-30,6,WITHDRAWAL,14.6,14.6,1.0
2017-12-04,6,WITHDRAWAL,400.0,414.6,2.0
2017-12-08,6,WITHDRAWAL,640.0,1040.0,2.0
2017-12-12,6,WITHDRAWAL,3954.0,4594.0,2.0
2017-12-31,6,WITHDRAWAL,14.6,14.6,1.0
2018-01-07,6,WITHDRAWAL,3450.0,3450.0,1.0
2018-01-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2018-01-12,6,WITHDRAWAL,1760.0,5714.0,2.0
2018-01-13,6,WITHDRAWAL,640.0,6354.0,3.0
2018-01-15,6,WITHDRAWAL,2160.0,8514.0,4.0
2018-01-19,6,WITHDRAWAL,1920.0,4080.0,2.0
2018-01-20,6,WITHDRAWAL,1600.0,3520.0,2.0
2018-01-23,6,WITHDRAWAL,1520.0,5040.0,3.0
2018-01-31,6,WITHDRAWAL,14.6,14.6,1.0
2018-02-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2018-02-28,6,WITHDRAWAL,14.6,14.6,1.0
2018-03-05,6,WITHDRAWAL,2240.0,2240.0,1.0
2018-03-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2018-03-31,6,WITHDRAWAL,14.6,14.6,1.0
2018-04-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2018-04-30,6,WITHDRAWAL,14.6,14.6,1.0
2018-05-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2018-05-19,6,WITHDRAWAL,2240.0,2240.0,1.0
2018-05-31,6,WITHDRAWAL,14.6,14.6,1.0
2018-06-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2018-06-20,6,WITHDRAWAL,7600.0,7600.0,1.0
2018-06-28,6,WITHDRAWAL,2480.0,2480.0,1.0
2018-06-30,6,WITHDRAWAL,14.6,2494.6,2.0
2018-07-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2018-07-22,6,WITHDRAWAL,1200.0,1200.0,1.0
2018-07-31,6,WITHDRAWAL,14.6,14.6,1.0
2018-08-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2018-08-31,6,WITHDRAWAL,14.6,14.6,1.0
2018-09-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2018-09-30,6,WITHDRAWAL,14.6,14.6,1.0
2018-10-09,6,WITHDRAWAL,3520.0,3520.0,1.0
2018-10-12,6,WITHDRAWAL,3954.0,7474.0,2.0
2018-10-31,6,WITHDRAWAL,14.6,14.6,1.0
2018-11-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2018-11-30,6,WITHDRAWAL,14.6,14.6,1.0
2018-12-12,6,WITHDRAWAL,3954.0,3954.0,1.0
2018-12-26,6,WITHDRAWAL,450.0,450.0,1.0
2016-12-24,7,WITHDRAWAL,6600.0,6600.0,1.0
2017-01-23,7,WITHDRAWAL,12300.0,12300.0,1.0
2017-02-22,7,WITHDRAWAL,14500.0,14500.0,1.0
2017-03-24,7,WITHDRAWAL,22600.0,22600.0,1.0
2017-04-23,7,WITHDRAWAL,18600.0,18600.0,1.0
2017-04-30,7,WITHDRAWAL,14.6,14.6,1.0
2017-05-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2017-05-23,7,WITHDRAWAL,17100.0,17100.0,1.0
2017-05-26,7,WITHDRAWAL,4800.0,21900.0,2.0
2017-05-31,7,WITHDRAWAL,14.6,14.6,1.0
2017-06-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2017-06-22,7,WITHDRAWAL,24300.0,24300.0,1.0
2017-06-30,7,WITHDRAWAL,14.6,14.6,1.0
2017-07-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2017-07-20,7,WITHDRAWAL,4680.0,4680.0,1.0
2017-07-22,7,WITHDRAWAL,16000.0,20680.0,2.0
2017-07-31,7,WITHDRAWAL,14.6,14.6,1.0
2017-08-02,7,WITHDRAWAL,1680.0,1694.6,2.0
2017-08-06,7,WITHDRAWAL,4880.0,6560.0,2.0
2017-08-21,7,WITHDRAWAL,16200.0,16200.0,1.0
2017-08-31,7,WITHDRAWAL,14.6,14.6,1.0
2017-09-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2017-09-20,7,WITHDRAWAL,14400.0,14400.0,1.0
2017-09-30,7,WITHDRAWAL,14.6,14.6,1.0
2017-10-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2017-10-20,7,WITHDRAWAL,13600.0,13600.0,1.0
2017-10-31,7,WITHDRAWAL,14.6,14.6,1.0
2017-11-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2017-11-19,7,WITHDRAWAL,18400.0,18400.0,1.0
2017-11-30,7,WITHDRAWAL,14.6,14.6,1.0
2017-12-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2017-12-19,7,WITHDRAWAL,25800.0,25800.0,1.0
2017-12-31,7,WITHDRAWAL,14.6,14.6,1.0
2018-01-01,7,WITHDRAWAL,1680.0,1694.6,2.0
2018-01-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2018-01-17,7,WITHDRAWAL,3480.0,3480.0,1.0
2018-01-17,7,WITHDRAWAL,2400.0,5880.0,2.0
2018-01-18,7,WITHDRAWAL,12000.0,17880.0,3.0
2018-01-21,7,WITHDRAWAL,3000.0,20880.0,4.0
2018-01-27,7,WITHDRAWAL,3360.0,3360.0,1.0
2018-01-29,7,WITHDRAWAL,3240.0,6600.0,2.0
2018-01-31,7,WITHDRAWAL,14.6,6614.6,3.0
2018-02-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2018-02-17,7,WITHDRAWAL,8200.0,8200.0,1.0
2018-02-28,7,WITHDRAWAL,14.6,14.6,1.0
2018-03-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2018-03-19,7,WITHDRAWAL,13900.0,13900.0,1.0
2018-03-31,7,WITHDRAWAL,14.6,14.6,1.0
2018-04-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2018-04-16,7,WITHDRAWAL,2400.0,2400.0,1.0
2018-04-18,7,WITHDRAWAL,12100.0,14500.0,2.0
2018-04-30,7,WITHDRAWAL,14.6,14.6,1.0
2018-05-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2018-05-18,7,WITHDRAWAL,16500.0,16500.0,1.0
2018-05-31,7,WITHDRAWAL,3960.0,3960.0,1.0
2018-05-31,7,WITHDRAWAL,14.6,3974.6,2.0
2018-06-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2018-06-09,7,WITHDRAWAL,3480.0,8360.0,2.0
2018-06-17,7,WITHDRAWAL,18700.0,18700.0,1.0
2018-06-30,7,WITHDRAWAL,14.6,14.6,1.0
2018-07-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2018-07-17,7,WITHDRAWAL,15100.0,15100.0,1.0
2018-07-31,7,WITHDRAWAL,14.6,14.6,1.0
2018-08-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2018-08-16,7,WITHDRAWAL,16100.0,16100.0,1.0
2018-08-24,7,WITHDRAWAL,2520.0,2520.0,1.0
2018-08-31,7,WITHDRAWAL,14.6,14.6,1.0
2018-09-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2018-09-15,7,WITHDRAWAL,17800.0,17800.0,1.0
2018-09-30,7,WITHDRAWAL,14.6,14.6,1.0
2018-10-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2018-10-15,7,WITHDRAWAL,22100.0,22100.0,1.0
2018-10-31,7,WITHDRAWAL,14.6,14.6,1.0
2018-11-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2018-11-14,7,WITHDRAWAL,18800.0,18800.0,1.0
2018-11-30,7,WITHDRAWAL,14.6,14.6,1.0
2018-12-06,7,WITHDRAWAL,4880.0,4880.0,1.0
2018-12-14,7,WITHDRAWAL,25600.0,25600.0,1.0
2018-12-21,7,WITHDRAWAL,5900.0,5900.0,1.0
2016-10-27,10,WITHDRAWAL,7000.0,7000.0,1.0
2016-11-26,10,WITHDRAWAL,11500.0,11500.0,1.0
2016-12-26,10,WITHDRAWAL,17800.0,17800.0,1.0
2017-01-17,10,WITHDRAWAL,9760.0,9760.0,1.0
2017-01-25,10,WITHDRAWAL,13500.0,13500.0,1.0
2017-01-28,10,WITHDRAWAL,3480.0,16980.0,2.0
2017-01-29,10,WITHDRAWAL,2400.0,19380.0,3.0
2017-01-31,10,WITHDRAWAL,14.6,5894.6,3.0
2017-02-12,10,WITHDRAWAL,7033.0,7033.0,1.0
2017-02-24,10,WITHDRAWAL,6400.0,6400.0,1.0
2017-02-28,10,WITHDRAWAL,14.6,6414.6,2.0
