trans_date,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d
2017-09-01,19,WITHDRAWAL,17000.0,19614.6,3.0
2017-09-30,19,WITHDRAWAL,14.6,14.6,1.0
2017-10-23,19,WITHDRAWAL,10700.0,10700.0,1.0
2017-10-26,19,WITHDRAWAL,2700.0,13400.0,2.0
2017-10-29,19,WITHDRAWAL,2700.0,5400.0,2.0
2017-10-31,19,WITHDRAWAL,14.6,2714.6,2.0
2017-11-04,19,WITHDRAWAL,11400.0,11414.6,2.0
2017-11-30,19,WITHDRAWAL,14.6,14.6,1.0
2017-12-04,19,WITHDRAWAL,2500.0,2514.6,2.0
2017-12-14,19,WITHDRAWAL,2100.0,2100.0,1.0
2017-12-22,19,WITHDRAWAL,16000.0,16000.0,1.0
2017-12-31,19,WITHDRAWAL,14.6,14.6,1.0
2018-01-04,19,WITHDRAWAL,3100.0,3114.6,2.0
2018-01-04,19,WITHDRAWAL,13900.0,17014.6,3.0
2018-01-30,19,WITHDRAWAL,2200.0,2200.0,1.0
2018-01-31,19,WITHDRAWAL,14.6,2214.6,2.0
2018-02-20,19,WITHDRAWAL,12600.0,12600.0,1.0
2018-02-28,19,WITHDRAWAL,2700.0,2700.0,1.0
2018-02-28,19,WITHDRAWAL,14.6,2714.6,2.0
2018-03-22,19,WITHDRAWAL,13000.0,13000.0,1.0
2018-03-31,19,WITHDRAWAL,14.6,14.6,1.0
2018-04-13,19,WITHDRAWAL,2900.0,2900.0,1.0
2018-04-21,19,WITHDRAWAL,8700.0,8700.0,1.0
2018-04-30,19,WITHDRAWAL,14.6,14.6,1.0
2018-05-05,19,WITHDRAWAL,18100.0,18100.0,1.0
2018-05-13,19,WITHDRAWAL,3000.0,3000.0,1.0
2018-05-31,19,WITHDRAWAL,14.6,14.6,1.0
2018-06-13,19,WITHDRAWAL,2400.0,2400.0,1.0
2018-06-18,19,WITHDRAWAL,14100.0,14100.0,1.0
2018-06-20,19,WITHDRAWAL,4400.0,18500.0,2.0
2018-06-30,19,WITHDRAWAL,14.6,14.6,1.0
2018-07-04,19,WITHDRAWAL,12300.0,12314.6,2.0
2018-07-17,19,WITHDRAWAL,2900.0,2900.0,1.0
2018-07-31,19,WITHDRAWAL,14.6,14.6,1.0
2018-08-18,19,WITHDRAWAL,2700.0,2700.0,1.0
2018-08-19,19,WITHDRAWAL,6200.0,8900.0,2.0
2018-08-31,19,WITHDRAWAL,14.6,14.6,1.0
2018-09-02,19,WITHDRAWAL,15900.0,15914.6,2.0
2018-09-06,19,WITHDRAWAL,2400.0,18300.0,2.0
2018-09-18,19,WITHDRAWAL,4400.0,4400.0,1.0
2018-09-30,19,WITHDRAWAL,14.6,14.6,1.0
2018-10-06,19,WITHDRAWAL,2700.0,2700.0,1.0
2018-10-18,19,WITHDRAWAL,4800.0,4800.0,1.0
2018-10-31,19,WITHDRAWAL,14.6,14.6,1.0
2018-11-05,19,WITHDRAWAL,3500.0,3500.0,1.0
2018-11-07,19,WITHDRAWAL,14100.0,17600.0,2.0
2018-11-17,19,WITHDRAWAL,2700.0,2700.0,1.0
2018-11-24,19,WITHDRAWAL,1900.0,1900.0,1.0
2018-11-30,19,WITHDRAWAL,14.6,14.6,1.0
2018-12-13,19,WITHDRAWAL,13500.0,13500.0,1.0
2018-12-17,19,WITHDRAWAL,6600.0,20100.0,2.0
2014-05-22,22,WITHDRAWAL,5700.0,5700.0,1.0
2014-06-21,22,WITHDRAWAL,15900.0,15900.0,1.0
2014-07-21,22,WITHDRAWAL,20100.0,20100.0,1.0
2014-08-20,22,WITHDRAWAL,15100.0,15100.0,1.0
2014-08-31,22,WITHDRAWAL,14.6,14.6,1.0
2014-09-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2014-09-19,22,WITHDRAWAL,13600.0,13600.0,1.0
2014-09-30,22,WITHDRAWAL,14.6,14.6,1.0
2014-10-03,22,WITHDRAWAL,2100.0,2114.6,2.0
2014-10-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2014-10-19,22,WITHDRAWAL,13300.0,13300.0,1.0
2014-10-31,22,WITHDRAWAL,14.6,14.6,1.0
2014-11-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2014-11-15,22,WITHDRAWAL,3800.0,3800.0,1.0
2014-11-18,22,WITHDRAWAL,7400.0,11200.0,2.0
2014-11-30,22,WITHDRAWAL,14.6,14.6,1.0
2014-12-03,22,WITHDRAWAL,2500.0,2514.6,2.0
2014-12-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2014-12-18,22,WITHDRAWAL,14100.0,14100.0,1.0
2014-12-31,22,WITHDRAWAL,14.6,14.6,1.0
2015-01-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2015-01-17,22,WITHDRAWAL,8500.0,8500.0,1.0
2015-01-20,22,WITHDRAWAL,2500.0,11000.0,2.0
2015-01-21,22,WITHDRAWAL,4700.0,15700.0,3.0
2015-01-31,22,WITHDRAWAL,14.6,14.6,1.0
2015-02-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2015-02-16,22,WITHDRAWAL,10600.0,10600.0,1.0
2015-02-19,22,WITHDRAWAL,2200.0,12800.0,2.0
2015-02-28,22,WITHDRAWAL,14.6,14.6,1.0
2015-03-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2015-03-18,22,WITHDRAWAL,6700.0,6700.0,1.0
2015-03-31,22,WITHDRAWAL,14.6,14.6,1.0
2015-04-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2015-04-17,22,WITHDRAWAL,12100.0,12100.0,1.0
2015-04-30,22,WITHDRAWAL,14.6,14.6,1.0
2015-05-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2015-05-17,22,WITHDRAWAL,9200.0,9200.0,1.0
2015-05-31,22,WITHDRAWAL,14.6,14.6,1.0
2015-06-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2015-06-16,22,WITHDRAWAL,11200.0,11200.0,1.0
2015-06-30,22,WITHDRAWAL,14.6,14.6,1.0
2015-07-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2015-07-16,22,WITHDRAWAL,11400.0,11400.0,1.0
2015-07-31,22,WITHDRAWAL,14.6,14.6,1.0
2015-08-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2015-08-15,22,WITHDRAWAL,11500.0,11500.0,1.0
2015-08-31,22,WITHDRAWAL,14.6,14.6,1.0
2015-09-09,22,WITHDRAWAL,1200.0,1200.0,1.0
2015-09-10,22,WITHDRAWAL,6352.0,7552.0,2.0
2015-09-14,22,WITHDRAWAL,11700.0,18052.0,2.0
2015-09-30,22,WITHDRAWAL,14.6,14.6,1.0
2015-10-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2015-10-14,22,WITHDRAWAL,12800.0,19152.0,2.0
2015-10-31,22,WITHDRAWAL,14.6,14.6,1.0
2015-11-06,22,WITHDRAWAL,4000.0,4000.0,1.0
2015-11-10,22,WITHDRAWAL,6352.0,10352.0,2.0
2015-11-13,22,WITHDRAWAL,7400.0,13752.0,2.0
2015-11-30,22,WITHDRAWAL,14.6,14.6,1.0
2015-12-01,22,WITHDRAWAL,1500.0,1514.6,2.0
2015-12-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2015-12-13,22,WITHDRAWAL,11400.0,17752.0,2.0
2015-12-31,22,WITHDRAWAL,14.6,14.6,1.0
2016-01-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2016-01-12,22,WITHDRAWAL,13700.0,20052.0,2.0
2016-01-27,22,WITHDRAWAL,7200.0,7200.0,1.0
2016-01-31,22,WITHDRAWAL,14.6,7214.6,2.0
2016-02-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2016-02-29,22,WITHDRAWAL,14.6,14.6,1.0
2016-03-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2016-03-12,22,WITHDRAWAL,10800.0,17152.0,2.0
2016-03-31,22,WITHDRAWAL,14.6,14.6,1.0
2016-04-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2016-04-11,22,WITHDRAWAL,1700.0,8052.0,2.0
2016-04-25,22,WITHDRAWAL,4800.0,4800.0,1.0
2016-04-30,22,WITHDRAWAL,14.6,14.6,1.0
2016-05-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2016-05-11,22,WITHDRAWAL,7500.0,13852.0,2.0
2016-05-23,22,WITHDRAWAL,4400.0,4400.0,1.0
2016-05-27,22,WITHDRAWAL,800.0,5200.0,2.0
2016-05-31,22,WITHDRAWAL,14.6,814.6,2.0
2016-06-08,22,WITHDRAWAL,4600.0,4600.0,1.0
2016-06-10,22,WITHDRAWAL,6352.0,10952.0,2.0
2016-06-10,22,WITHDRAWAL,400.0,11352.0,3.0
2016-06-15,22,WITHDRAWAL,27600.0,27600.0,1.0
2016-06-22,22,WITHDRAWAL,1400.0,1400.0,1.0
2016-06-30,22,WITHDRAWAL,14.6,14.6,1.0
2016-07-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2016-07-31,22,WITHDRAWAL,14.6,14.6,1.0
2016-08-09,22,WITHDRAWAL,5500.0,5500.0,1.0
2016-08-10,22,WITHDRAWAL,6352.0,11852.0,2.0
2016-08-31,22,WITHDRAWAL,14.6,14.6,1.0
2016-09-08,22,WITHDRAWAL,7600.0,7600.0,1.0
2016-09-10,22,WITHDRAWAL,6352.0,13952.0,2.0
2016-09-30,22,WITHDRAWAL,14.6,14.6,1.0
2016-10-08,22,WITHDRAWAL,7600.0,7600.0,1.0
2016-10-10,22,WITHDRAWAL,6352.0,13952.0,2.0
2016-10-31,22,WITHDRAWAL,14.6,14.6,1.0
2016-11-07,22,WITHDRAWAL,12200.0,12200.0,1.0
2016-11-10,22,WITHDRAWAL,6352.0,18552.0,2.0
2016-11-30,22,WITHDRAWAL,14.6,14.6,1.0
2016-12-07,22,WITHDRAWAL,5600.0,5600.0,1.0
2016-12-10,22,WITHDRAWAL,6352.0,11952.0,2.0
2016-12-13,22,WITHDRAWAL,1800.0,8152.0,2.0
2016-12-31,22,WITHDRAWAL,14.6,14.6,1.0
2017-01-06,22,WITHDRAWAL,14000.0,14000.0,1.0
2017-01-10,22,WITHDRAWAL,6352.0,20352.0,2.0
2017-01-10,22,WITHDRAWAL,1600.0,21952.0,3.0
2017-01-14,22,WITHDRAWAL,2300.0,10252.0,3.0
2017-01-21,22,WITHDRAWAL,2300.0,2300.0,1.0
2017-01-31,22,WITHDRAWAL,14.6,14.6,1.0
2017-02-05,22,WITHDRAWAL,6400.0,6400.0,1.0
2017-02-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2017-02-28,22,WITHDRAWAL,14.6,14.6,1.0
2017-03-07,22,WITHDRAWAL,11100.0,11100.0,1.0
2017-03-10,22,WITHDRAWAL,6352.0,17452.0,2.0
2017-03-31,22,WITHDRAWAL,14.6,14.6,1.0
2017-04-06,22,WITHDRAWAL,7400.0,7400.0,1.0
2017-04-10,22,WITHDRAWAL,6352.0,13752.0,2.0
2017-04-30,22,WITHDRAWAL,14.6,14.6,1.0
2017-05-06,22,WITHDRAWAL,10200.0,10200.0,1.0
2017-05-10,22,WITHDRAWAL,6352.0,16552.0,2.0
2017-05-31,22,WITHDRAWAL,14.6,14.6,1.0
2017-06-05,22,WITHDRAWAL,9600.0,9600.0,1.0
2017-06-05,22,WITHDRAWAL,9700.0,19300.0,2.0
2017-06-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2017-06-29,22,WITHDRAWAL,3000.0,3000.0,1.0
2017-06-30,22,WITHDRAWAL,14.6,3014.6,2.0
2017-07-05,22,WITHDRAWAL,11600.0,11600.0,1.0
2017-07-09,22,WITHDRAWAL,4400.0,16000.0,2.0
2017-07-10,22,WITHDRAWAL,6352.0,10752.0,2.0
2017-07-31,22,WITHDRAWAL,14.6,14.6,1.0
2017-08-04,22,WITHDRAWAL,11900.0,11914.6,2.0
2017-08-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2017-08-12,22,WITHDRAWAL,4400.0,10752.0,2.0
2017-08-31,22,WITHDRAWAL,14.6,14.6,1.0
2017-09-03,22,WITHDRAWAL,6200.0,6214.6,2.0
2017-09-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2017-09-12,22,WITHDRAWAL,1000.0,7352.0,2.0
2017-09-30,22,WITHDRAWAL,14.6,14.6,1.0
2017-10-03,22,WITHDRAWAL,9800.0,9814.6,2.0
2017-10-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2017-10-19,22,WITHDRAWAL,4500.0,4500.0,1.0
2017-10-31,22,WITHDRAWAL,14.6,14.6,1.0
2017-11-02,22,WITHDRAWAL,7800.0,7814.6,2.0
2017-11-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2017-11-30,22,WITHDRAWAL,14.6,14.6,1.0
2017-12-02,22,WITHDRAWAL,12700.0,12714.6,2.0
2017-12-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2017-12-29,22,WITHDRAWAL,2800.0,2800.0,1.0
2017-12-31,22,WITHDRAWAL,14.6,2814.6,2.0
2018-01-01,22,WITHDRAWAL,13200.0,16014.6,3.0
2018-01-04,22,WITHDRAWAL,6900.0,20114.6,3.0
2018-01-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2018-01-23,22,WITHDRAWAL,4300.0,4300.0,1.0
2018-01-31,22,WITHDRAWAL,14.6,14.6,1.0
2018-01-31,22,WITHDRAWAL,4500.0,4514.6,2.0
2018-02-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2018-02-12,22,WITHDRAWAL,3300.0,9652.0,2.0
2018-02-18,22,WITHDRAWAL,1500.0,1500.0,1.0
2018-02-28,22,WITHDRAWAL,14.6,14.6,1.0
2018-03-02,22,WITHDRAWAL,8400.0,8414.6,2.0
2018-03-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2018-03-31,22,WITHDRAWAL,14.6,14.6,1.0
2018-04-01,22,WITHDRAWAL,12600.0,12614.6,2.0
2018-04-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2018-04-30,22,WITHDRAWAL,14.6,14.6,1.0
2018-05-01,22,WITHDRAWAL,12100.0,12114.6,2.0
2018-05-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2018-05-31,22,WITHDRAWAL,14.6,14.6,1.0
2018-05-31,22,WITHDRAWAL,16400.0,16414.6,2.0
2018-06-03,22,WITHDRAWAL,1800.0,18214.6,3.0
2018-06-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2018-06-13,22,WITHDRAWAL,5700.0,12052.0,2.0
2018-06-30,22,WITHDRAWAL,14.6,14.6,1.0
2018-06-30,22,WITHDRAWAL,10300.0,10314.6,2.0
2018-07-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2018-07-30,22,WITHDRAWAL,13900.0,13900.0,1.0
2018-07-31,22,WITHDRAWAL,14.6,13914.6,2.0
2018-08-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2018-08-29,22,WITHDRAWAL,14700.0,14700.0,1.0
2018-08-31,22,WITHDRAWAL,14.6,14714.6,2.0
2018-09-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2018-09-28,22,WITHDRAWAL,13300.0,13300.0,1.0
2018-09-30,22,WITHDRAWAL,14.6,13314.6,2.0
2018-10-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2018-10-28,22,WITHDRAWAL,10000.0,10000.0,1.0
2018-10-31,22,WITHDRAWAL,14.6,10014.6,2.0
2018-11-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2018-11-27,22,WITHDRAWAL,12300.0,12300.0,1.0
2018-11-30,22,WITHDRAWAL,14.6,12314.6,2.0
2018-12-10,22,WITHDRAWAL,6352.0,6352.0,1.0
2018-12-25,22,WITHDRAWAL,1500.0,1500.0,1.0
2016-12-17,48,WITHDRAWAL,4800.0,4800.0,1.0
2017-01-16,48,WITHDRAWAL,15900.0,15900.0,1.0
2017-02-15,48,WITHDRAWAL,17900.0,17900.0,1.0
2017-03-17,48,WITHDRAWAL,18700.0,18700.0,1.0
2017-04-16,48,WITHDRAWAL,18000.0,18000.0,1.0
2017-04-30,48,WITHDRAWAL,14.6,14.6,1.0
2017-05-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2017-05-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2017-05-16,48,WITHDRAWAL,19300.0,19300.0,1.0
2017-05-27,48,WITHDRAWAL,3600.0,3600.0,1.0
2017-05-31,48,WITHDRAWAL,14.6,3614.6,2.0
2017-06-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2017-06-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2017-06-15,48,WITHDRAWAL,19000.0,19000.0,1.0
2017-06-17,48,WITHDRAWAL,2520.0,21520.0,2.0
2017-06-29,48,WITHDRAWAL,19680.0,19680.0,1.0
2017-06-30,48,WITHDRAWAL,14.6,19694.6,2.0
2017-07-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2017-07-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2017-07-15,48,WITHDRAWAL,7300.0,7300.0,1.0
2017-07-31,48,WITHDRAWAL,14.6,14.6,1.0
2017-08-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2017-08-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2017-08-14,48,WITHDRAWAL,10800.0,10800.0,1.0
2017-08-31,48,WITHDRAWAL,14.6,14.6,1.0
2017-09-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2017-09-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2017-09-13,48,WITHDRAWAL,8200.0,8200.0,1.0
2017-09-30,48,WITHDRAWAL,14.6,14.6,1.0
2017-10-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2017-10-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2017-10-13,48,WITHDRAWAL,16500.0,16500.0,1.0
2017-10-30,48,WITHDRAWAL,1080.0,1080.0,1.0
2017-10-31,48,WITHDRAWAL,14.6,1094.6,2.0
2017-11-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2017-11-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2017-11-10,48,WITHDRAWAL,4800.0,12097.0,3.0
2017-11-12,48,WITHDRAWAL,14200.0,19000.0,2.0
2017-11-30,48,WITHDRAWAL,14.6,14.6,1.0
2017-12-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2017-12-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2017-12-12,48,WITHDRAWAL,21700.0,21700.0,1.0
2017-12-19,48,WITHDRAWAL,2080.0,2080.0,1.0
2017-12-31,48,WITHDRAWAL,14.6,14.6,1.0
2018-01-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2018-01-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2018-01-11,48,WITHDRAWAL,4400.0,5429.0,2.0
2018-01-14,48,WITHDRAWAL,9600.0,14000.0,2.0
2018-01-19,48,WITHDRAWAL,5640.0,5640.0,1.0
2018-01-22,48,WITHDRAWAL,3000.0,8640.0,2.0
2018-01-31,48,WITHDRAWAL,14.6,14.6,1.0
2018-02-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2018-02-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2018-02-10,48,WITHDRAWAL,1700.0,8997.0,3.0
2018-02-28,48,WITHDRAWAL,14.6,14.6,1.0
2018-03-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2018-03-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2018-03-12,48,WITHDRAWAL,19000.0,19000.0,1.0
2018-03-31,48,WITHDRAWAL,14.6,14.6,1.0
2018-04-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2018-04-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2018-04-11,48,WITHDRAWAL,6500.0,7529.0,2.0
2018-04-30,48,WITHDRAWAL,1680.0,1680.0,1.0
2018-04-30,48,WITHDRAWAL,14.6,1694.6,2.0
2018-05-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2018-05-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2018-05-11,48,WITHDRAWAL,10600.0,11629.0,2.0
2018-05-19,48,WITHDRAWAL,4200.0,4200.0,1.0
2018-05-31,48,WITHDRAWAL,14.6,14.6,1.0
2018-06-01,48,WITHDRAWAL,25120.0,25134.6,2.0
2018-06-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2018-06-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2018-06-30,48,WITHDRAWAL,14.6,14.6,1.0
2018-07-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2018-07-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2018-07-10,48,WITHDRAWAL,14400.0,21697.0,3.0
2018-07-31,48,WITHDRAWAL,14.6,14.6,1.0
2018-08-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2018-08-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2018-08-09,48,WITHDRAWAL,14800.0,22097.0,3.0
2018-08-31,48,WITHDRAWAL,14.6,14.6,1.0
2018-09-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2018-09-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2018-09-08,48,WITHDRAWAL,15700.0,22997.0,3.0
2018-09-30,48,WITHDRAWAL,14.6,14.6,1.0
2018-10-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2018-10-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2018-10-08,48,WITHDRAWAL,5520.0,12817.0,3.0
2018-10-08,48,WITHDRAWAL,10300.0,23117.0,4.0
2018-10-31,48,WITHDRAWAL,14.6,14.6,1.0
2018-11-06,48,WITHDRAWAL,6268.0,6268.0,1.0
2018-11-07,48,WITHDRAWAL,1029.0,7297.0,2.0
2018-11-07,48,WITHDRAWAL,18500.0,25797.0,3.0
2018-11-23,48,WITHDRAWAL,1700.0,1700.0,1.0
2018-11-30,48,WITHDRAWAL,14.6,14.6,1.0
2018-12-03,48,WITHDRAWAL,3500.0,3514.6,2.0
