trans_date,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d
2015-03-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2015-03-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2015-03-29,35,WITHDRAWAL,100.0,100.0,1.0
2015-03-31,35,WITHDRAWAL,14.6,114.6,2.0
2015-04-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2015-04-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2015-04-23,35,WITHDRAWAL,1680.0,1680.0,1.0
2015-04-28,35,WITHDRAWAL,1100.0,1100.0,1.0
2015-04-30,35,WITHDRAWAL,14.6,1114.6,2.0
2015-05-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2015-05-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2015-05-28,35,WITHDRAWAL,1840.0,1840.0,1.0
2015-05-28,35,WITHDRAWAL,2100.0,3940.0,2.0
2015-05-31,35,WITHDRAWAL,14.6,3954.6,3.0
2015-06-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2015-06-10,35,WITHDRAWAL,14950.0,16312.0,2.0
2015-06-13,35,WITHDRAWAL,1022.0,17334.0,3.0
2015-06-30,35,WITHDRAWAL,14.6,14.6,1.0
2015-07-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2015-07-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2015-07-31,35,WITHDRAWAL,14.6,14.6,1.0
2015-08-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2015-08-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2015-08-31,35,WITHDRAWAL,14.6,14.6,1.0
2015-09-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2015-09-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2015-09-25,35,WITHDRAWAL,1000.0,1000.0,1.0
2015-09-30,35,WITHDRAWAL,14.6,14.6,1.0
2015-10-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2015-10-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2015-10-25,35,WITHDRAWAL,2600.0,2600.0,1.0
2015-10-31,35,WITHDRAWAL,14.6,14.6,1.0
2015-11-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2015-11-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2015-11-24,35,WITHDRAWAL,5500.0,5500.0,1.0
2015-11-27,35,WITHDRAWAL,3600.0,9100.0,2.0
2015-11-30,35,WITHDRAWAL,14.6,3614.6,2.0
2015-12-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2015-12-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2015-12-24,35,WITHDRAWAL,1200.0,1200.0,1.0
2015-12-31,35,WITHDRAWAL,14.6,14.6,1.0
2016-01-01,35,WITHDRAWAL,1840.0,1854.6,2.0
2016-01-02,35,WITHDRAWAL,1920.0,3774.6,3.0
2016-01-05,35,WITHDRAWAL,2000.0,5760.0,3.0
2016-01-06,35,WITHDRAWAL,2240.0,6160.0,3.0
2016-01-09,35,WITHDRAWAL,1362.0,5602.0,3.0
2016-01-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2016-01-31,35,WITHDRAWAL,14.6,14.6,1.0
2016-02-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2016-02-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2016-02-22,35,WITHDRAWAL,2100.0,2100.0,1.0
2016-02-29,35,WITHDRAWAL,14.6,14.6,1.0
2016-03-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2016-03-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2016-03-23,35,WITHDRAWAL,3700.0,3700.0,1.0
2016-03-31,35,WITHDRAWAL,14.6,14.6,1.0
2016-04-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2016-04-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2016-04-22,35,WITHDRAWAL,3700.0,3700.0,1.0
2016-04-30,35,WITHDRAWAL,14.6,14.6,1.0
2016-05-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2016-05-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2016-05-22,35,WITHDRAWAL,4000.0,4000.0,1.0
2016-05-31,35,WITHDRAWAL,14.6,14.6,1.0
2016-06-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2016-06-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2016-06-21,35,WITHDRAWAL,2300.0,2300.0,1.0
2016-06-30,35,WITHDRAWAL,14.6,14.6,1.0
2016-07-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2016-07-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2016-07-14,35,WITHDRAWAL,560.0,1582.0,2.0
2016-07-21,35,WITHDRAWAL,200.0,200.0,1.0
2016-07-31,35,WITHDRAWAL,14.6,14.6,1.0
2016-08-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2016-08-10,35,WITHDRAWAL,1680.0,3042.0,2.0
2016-08-13,35,WITHDRAWAL,1022.0,4064.0,3.0
2016-08-20,35,WITHDRAWAL,4600.0,4600.0,1.0
2016-08-31,35,WITHDRAWAL,14.6,14.6,1.0
2016-09-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2016-09-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2016-09-30,35,WITHDRAWAL,14.6,14.6,1.0
2016-10-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2016-10-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2016-10-19,35,WITHDRAWAL,1500.0,1500.0,1.0
2016-10-31,35,WITHDRAWAL,14.6,14.6,1.0
2016-11-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2016-11-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2016-11-18,35,WITHDRAWAL,4400.0,4400.0,1.0
2016-11-30,35,WITHDRAWAL,14.6,14.6,1.0
2016-12-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2016-12-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2016-12-13,35,WITHDRAWAL,3120.0,5504.0,3.0
2016-12-31,35,WITHDRAWAL,14.6,14.6,1.0
2017-01-08,35,WITHDRAWAL,2160.0,2160.0,1.0
2017-01-09,35,WITHDRAWAL,1362.0,3522.0,2.0
2017-01-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2017-01-20,35,WITHDRAWAL,1680.0,1680.0,1.0
2017-01-31,35,WITHDRAWAL,14.6,14.6,1.0
2017-02-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2017-02-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2017-02-16,35,WITHDRAWAL,2000.0,3022.0,2.0
2017-02-28,35,WITHDRAWAL,14.6,14.6,1.0
2017-03-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2017-03-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2017-03-18,35,WITHDRAWAL,4800.0,4800.0,1.0
2017-03-31,35,WITHDRAWAL,14.6,14.6,1.0
2017-04-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2017-04-11,35,WITHDRAWAL,2320.0,3682.0,2.0
2017-04-13,35,WITHDRAWAL,1022.0,4704.0,3.0
2017-04-30,35,WITHDRAWAL,14.6,14.6,1.0
2017-05-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2017-05-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2017-05-17,35,WITHDRAWAL,4800.0,5822.0,2.0
2017-05-31,35,WITHDRAWAL,14.6,14.6,1.0
2017-06-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2017-06-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2017-06-16,35,WITHDRAWAL,3200.0,4222.0,2.0
2017-06-30,35,WITHDRAWAL,14.6,14.6,1.0
2017-07-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2017-07-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2017-07-31,35,WITHDRAWAL,14.6,14.6,1.0
2017-08-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2017-08-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2017-08-15,35,WITHDRAWAL,3400.0,4422.0,2.0
2017-08-31,35,WITHDRAWAL,14.6,14.6,1.0
2017-09-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2017-09-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2017-09-14,35,WITHDRAWAL,4500.0,5522.0,2.0
2017-09-30,35,WITHDRAWAL,14.6,14.6,1.0
2017-10-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2017-10-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2017-10-14,35,WITHDRAWAL,1300.0,2322.0,2.0
2017-10-31,35,WITHDRAWAL,14.6,14.6,1.0
2017-11-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2017-11-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2017-11-13,35,WITHDRAWAL,6300.0,8684.0,3.0
2017-11-30,35,WITHDRAWAL,14.6,14.6,1.0
2017-12-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2017-12-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2017-12-13,35,WITHDRAWAL,3400.0,5784.0,3.0
2017-12-31,35,WITHDRAWAL,14.6,14.6,1.0
2018-01-07,35,WITHDRAWAL,2080.0,2080.0,1.0
2018-01-09,35,WITHDRAWAL,1362.0,3442.0,2.0
2018-01-12,35,WITHDRAWAL,2600.0,3962.0,2.0
2018-01-13,35,WITHDRAWAL,1022.0,4984.0,3.0
2018-01-31,35,WITHDRAWAL,14.6,14.6,1.0
2018-02-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2018-02-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2018-02-28,35,WITHDRAWAL,14.6,14.6,1.0
2018-03-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2018-03-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2018-03-31,35,WITHDRAWAL,14.6,14.6,1.0
2018-04-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2018-04-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2018-04-30,35,WITHDRAWAL,14.6,14.6,1.0
2018-05-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2018-05-12,35,WITHDRAWAL,11600.0,12962.0,2.0
2018-05-13,35,WITHDRAWAL,1022.0,13984.0,3.0
2018-05-31,35,WITHDRAWAL,14.6,14.6,1.0
2018-06-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2018-06-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2018-06-30,35,WITHDRAWAL,14.6,14.6,1.0
2018-07-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2018-07-11,35,WITHDRAWAL,5100.0,6462.0,2.0
2018-07-13,35,WITHDRAWAL,1022.0,7484.0,3.0
2018-07-31,35,WITHDRAWAL,14.6,14.6,1.0
2018-08-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2018-08-10,35,WITHDRAWAL,4000.0,5362.0,2.0
2018-08-13,35,WITHDRAWAL,1022.0,6384.0,3.0
2018-08-31,35,WITHDRAWAL,14.6,14.6,1.0
2018-09-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2018-09-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2018-09-30,35,WITHDRAWAL,14.6,14.6,1.0
2018-10-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2018-10-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2018-10-31,35,WITHDRAWAL,14.6,14.6,1.0
2018-11-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2018-11-13,35,WITHDRAWAL,1022.0,2384.0,2.0
2018-11-30,35,WITHDRAWAL,14.6,14.6,1.0
2018-12-09,35,WITHDRAWAL,1362.0,1362.0,1.0
2018-12-11,35,WITHDRAWAL,3920.0,5282.0,2.0
2018-12-13,35,WITHDRAWAL,1022.0,6304.0,3.0
2018-12-19,35,WITHDRAWAL,640.0,640.0,1.0
2014-01-20,39,WITHDRAWAL,2600.0,2600.0,1.0
2014-02-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2014-02-14,39,WITHDRAWAL,145.0,145.0,1.0
2014-02-19,39,WITHDRAWAL,4000.0,4000.0,1.0
2014-02-28,39,WITHDRAWAL,14.6,14.6,1.0
2014-03-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2014-03-14,39,WITHDRAWAL,145.0,145.0,1.0
2014-03-25,39,WITHDRAWAL,640.0,640.0,1.0
2014-03-30,39,WITHDRAWAL,1440.0,1440.0,1.0
2014-03-31,39,WITHDRAWAL,14.6,1454.6,2.0
2014-04-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2014-04-14,39,WITHDRAWAL,145.0,145.0,1.0
2014-04-20,39,WITHDRAWAL,3400.0,3400.0,1.0
2014-04-22,39,WITHDRAWAL,1280.0,4680.0,2.0
2014-04-30,39,WITHDRAWAL,14.6,14.6,1.0
2014-05-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2014-05-14,39,WITHDRAWAL,145.0,145.0,1.0
2014-05-18,39,WITHDRAWAL,640.0,785.0,2.0
2014-05-20,39,WITHDRAWAL,1700.0,2340.0,2.0
2014-05-31,39,WITHDRAWAL,800.0,800.0,1.0
2014-05-31,39,WITHDRAWAL,14.6,814.6,2.0
2014-06-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2014-06-14,39,WITHDRAWAL,145.0,145.0,1.0
2014-06-19,39,WITHDRAWAL,1000.0,1000.0,1.0
2014-06-20,39,WITHDRAWAL,2600.0,3600.0,2.0
2014-06-30,39,WITHDRAWAL,14.6,14.6,1.0
2014-07-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2014-07-14,39,WITHDRAWAL,145.0,145.0,1.0
2014-07-16,39,WITHDRAWAL,1840.0,1985.0,2.0
2014-07-19,39,WITHDRAWAL,2800.0,4640.0,2.0
2014-07-31,39,WITHDRAWAL,14.6,14.6,1.0
2014-08-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2014-08-14,39,WITHDRAWAL,145.0,145.0,1.0
2014-08-31,39,WITHDRAWAL,14.6,14.6,1.0
2014-09-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2014-09-14,39,WITHDRAWAL,145.0,145.0,1.0
2014-09-17,39,WITHDRAWAL,1300.0,1445.0,2.0
2014-09-30,39,WITHDRAWAL,14.6,14.6,1.0
2014-10-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2014-10-14,39,WITHDRAWAL,145.0,145.0,1.0
2014-10-17,39,WITHDRAWAL,5100.0,5245.0,2.0
2014-10-31,39,WITHDRAWAL,14.6,14.6,1.0
2014-11-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2014-11-14,39,WITHDRAWAL,145.0,145.0,1.0
2014-11-16,39,WITHDRAWAL,600.0,745.0,2.0
2014-11-30,39,WITHDRAWAL,14.6,14.6,1.0
2014-12-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2014-12-14,39,WITHDRAWAL,145.0,145.0,1.0
2014-12-16,39,WITHDRAWAL,5300.0,5445.0,2.0
2014-12-27,39,WITHDRAWAL,750.0,750.0,1.0
2014-12-31,39,WITHDRAWAL,14.6,764.6,2.0
2015-01-05,39,WITHDRAWAL,1440.0,1440.0,1.0
2015-01-08,39,WITHDRAWAL,2970.0,4410.0,2.0
2015-01-09,39,WITHDRAWAL,2080.0,6490.0,3.0
2015-01-11,39,WITHDRAWAL,640.0,5690.0,3.0
2015-01-13,39,WITHDRAWAL,2960.0,5680.0,3.0
2015-01-14,39,WITHDRAWAL,145.0,3745.0,3.0
2015-01-14,39,WITHDRAWAL,1520.0,5265.0,4.0
2015-01-24,39,WITHDRAWAL,1520.0,1520.0,1.0
2015-01-28,39,WITHDRAWAL,1200.0,2720.0,2.0
2015-01-31,39,WITHDRAWAL,14.6,1214.6,2.0
2015-02-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2015-02-14,39,WITHDRAWAL,145.0,145.0,1.0
2015-02-28,39,WITHDRAWAL,14.6,14.6,1.0
2015-03-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2015-03-14,39,WITHDRAWAL,145.0,145.0,1.0
2015-03-16,39,WITHDRAWAL,200.0,345.0,2.0
2015-03-31,39,WITHDRAWAL,14.6,14.6,1.0
2015-04-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2015-04-14,39,WITHDRAWAL,145.0,145.0,1.0
2015-04-15,39,WITHDRAWAL,2300.0,2445.0,2.0
2015-04-30,39,WITHDRAWAL,14.6,14.6,1.0
2015-05-06,39,WITHDRAWAL,2800.0,2800.0,1.0
2015-05-08,39,WITHDRAWAL,2970.0,5770.0,2.0
2015-05-14,39,WITHDRAWAL,145.0,145.0,1.0
2015-05-31,39,WITHDRAWAL,14.6,14.6,1.0
2015-06-04,39,WITHDRAWAL,400.0,414.6,2.0
2015-06-07,39,WITHDRAWAL,2480.0,2880.0,2.0
2015-06-08,39,WITHDRAWAL,2970.0,5850.0,3.0
2015-06-14,39,WITHDRAWAL,145.0,145.0,1.0
2015-06-14,39,WITHDRAWAL,400.0,545.0,2.0
2015-06-28,39,WITHDRAWAL,4150.0,4150.0,1.0
2015-06-30,39,WITHDRAWAL,14.6,4164.6,2.0
2015-07-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2015-07-14,39,WITHDRAWAL,145.0,145.0,1.0
2015-07-14,39,WITHDRAWAL,1000.0,1145.0,2.0
2015-07-31,39,WITHDRAWAL,14.6,14.6,1.0
2015-08-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2015-08-13,39,WITHDRAWAL,2400.0,2400.0,1.0
2015-08-14,39,WITHDRAWAL,145.0,2545.0,2.0
2015-08-31,39,WITHDRAWAL,14.6,14.6,1.0
2015-09-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2015-09-12,39,WITHDRAWAL,1500.0,4470.0,2.0
2015-09-14,39,WITHDRAWAL,145.0,1645.0,2.0
2015-09-30,39,WITHDRAWAL,14.6,14.6,1.0
2015-10-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2015-10-12,39,WITHDRAWAL,5500.0,8470.0,2.0
2015-10-14,39,WITHDRAWAL,145.0,5645.0,2.0
2015-10-31,39,WITHDRAWAL,14.6,14.6,1.0
2015-11-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2015-11-11,39,WITHDRAWAL,2800.0,5770.0,2.0
2015-11-14,39,WITHDRAWAL,145.0,2945.0,2.0
2015-11-19,39,WITHDRAWAL,2800.0,2800.0,1.0
2015-11-20,39,WITHDRAWAL,2800.0,5600.0,2.0
2015-11-24,39,WITHDRAWAL,2400.0,5200.0,2.0
2015-11-30,39,WITHDRAWAL,14.6,14.6,1.0
2015-12-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2015-12-14,39,WITHDRAWAL,145.0,145.0,1.0
2015-12-27,39,WITHDRAWAL,1350.0,1350.0,1.0
2015-12-31,39,WITHDRAWAL,14.6,1364.6,2.0
2016-01-06,39,WITHDRAWAL,1200.0,1200.0,1.0
2016-01-08,39,WITHDRAWAL,2970.0,4170.0,2.0
2016-01-09,39,WITHDRAWAL,3680.0,7850.0,3.0
2016-01-10,39,WITHDRAWAL,1600.0,9450.0,4.0
2016-01-14,39,WITHDRAWAL,145.0,1745.0,2.0
2016-01-22,39,WITHDRAWAL,880.0,880.0,1.0
2016-01-24,39,WITHDRAWAL,1920.0,2800.0,2.0
2016-01-26,39,WITHDRAWAL,1840.0,4640.0,3.0
2016-01-31,39,WITHDRAWAL,14.6,14.6,1.0
2016-02-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2016-02-14,39,WITHDRAWAL,145.0,145.0,1.0
2016-02-16,39,WITHDRAWAL,1440.0,1585.0,2.0
2016-02-29,39,WITHDRAWAL,14.6,14.6,1.0
2016-03-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2016-03-14,39,WITHDRAWAL,145.0,145.0,1.0
2016-03-31,39,WITHDRAWAL,14.6,14.6,1.0
2016-04-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2016-04-14,39,WITHDRAWAL,145.0,145.0,1.0
2016-04-30,39,WITHDRAWAL,14.6,14.6,1.0
2016-05-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2016-05-14,39,WITHDRAWAL,145.0,145.0,1.0
2016-05-31,39,WITHDRAWAL,14.6,14.6,1.0
2016-06-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2016-06-14,39,WITHDRAWAL,145.0,145.0,1.0
2016-06-21,39,WITHDRAWAL,4050.0,4050.0,1.0
2016-06-30,39,WITHDRAWAL,14.6,14.6,1.0
2016-07-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2016-07-08,39,WITHDRAWAL,1200.0,4170.0,2.0
2016-07-14,39,WITHDRAWAL,145.0,145.0,1.0
2016-07-31,39,WITHDRAWAL,14.6,14.6,1.0
2016-08-07,39,WITHDRAWAL,3400.0,3400.0,1.0
2016-08-08,39,WITHDRAWAL,2970.0,6370.0,2.0
2016-08-14,39,WITHDRAWAL,145.0,145.0,1.0
2016-08-31,39,WITHDRAWAL,14.6,14.6,1.0
2016-09-06,39,WITHDRAWAL,2600.0,2600.0,1.0
2016-09-08,39,WITHDRAWAL,2970.0,5570.0,2.0
2016-09-14,39,WITHDRAWAL,145.0,145.0,1.0
2016-09-30,39,WITHDRAWAL,14.6,14.6,1.0
2016-10-06,39,WITHDRAWAL,5700.0,5700.0,1.0
2016-10-08,39,WITHDRAWAL,2970.0,8670.0,2.0
2016-10-14,39,WITHDRAWAL,145.0,145.0,1.0
2016-10-31,39,WITHDRAWAL,14.6,14.6,1.0
2016-11-05,39,WITHDRAWAL,2500.0,2500.0,1.0
2016-11-08,39,WITHDRAWAL,2970.0,5470.0,2.0
2016-11-14,39,WITHDRAWAL,145.0,145.0,1.0
2016-11-30,39,WITHDRAWAL,14.6,14.6,1.0
2016-12-05,39,WITHDRAWAL,800.0,800.0,1.0
2016-12-08,39,WITHDRAWAL,2970.0,3770.0,2.0
2016-12-14,39,WITHDRAWAL,145.0,145.0,1.0
2016-12-18,39,WITHDRAWAL,950.0,1095.0,2.0
2016-12-31,39,WITHDRAWAL,14.6,14.6,1.0
2017-01-01,39,WITHDRAWAL,1280.0,1294.6,2.0
2017-01-04,39,WITHDRAWAL,2300.0,3594.6,3.0
2017-01-05,39,WITHDRAWAL,1040.0,4620.0,3.0
2017-01-06,39,WITHDRAWAL,640.0,3980.0,3.0
2017-01-08,39,WITHDRAWAL,2970.0,6950.0,4.0
2017-01-10,39,WITHDRAWAL,1920.0,5530.0,3.0
2017-01-11,39,WITHDRAWAL,400.0,5290.0,3.0
2017-01-14,39,WITHDRAWAL,145.0,2465.0,3.0
2017-01-15,39,WITHDRAWAL,1680.0,2225.0,3.0
2017-01-18,39,WITHDRAWAL,1600.0,3425.0,3.0
2017-01-30,39,WITHDRAWAL,2400.0,2400.0,1.0
2017-01-31,39,WITHDRAWAL,14.6,2414.6,2.0
2017-02-08,39,WITHDRAWAL,2970.0,2970.0,1.0
2017-02-14,39,WITHDRAWAL,145.0,145.0,1.0
2017-02-28,39,WITHDRAWAL,14.6,14.6,1.0
2017-03-05,39,WITHDRAWAL,800.0,800.0,1.0
2017-03-08,39,WITHDRAWAL,2970.0,3770.0,2.0
