trans_date,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d,anomaly_label
2014-05-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2014-06-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2014-06-23,27,WITHDRAWAL,4600.0,4600.0,1.0,0
2014-06-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2014-07-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2014-07-23,27,WITHDRAWAL,6000.0,6000.0,1.0,0
2014-07-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2014-08-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2014-08-22,27,WITHDRAWAL,5200.0,5200.0,1.0,0
2014-08-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2014-09-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2014-09-15,27,WITHDRAWAL,500.0,500.0,1.0,0
2014-09-21,27,WITHDRAWAL,2400.0,2400.0,1.0,0
2014-09-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2014-10-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2014-10-21,27,WITHDRAWAL,4400.0,4400.0,1.0,0
2014-10-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2014-11-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2014-11-20,27,WITHDRAWAL,5200.0,5200.0,1.0,0
2014-11-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2014-12-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2014-12-20,27,WITHDRAWAL,8400.0,8400.0,1.0,0
2014-12-24,27,WITHDRAWAL,1500.0,9900.0,2.0,0
2014-12-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2015-01-03,27,WITHDRAWAL,1400.0,1414.6,2.0,0
2015-01-05,27,WITHDRAWAL,4054.0,5454.0,2.0,0
2015-01-06,27,WITHDRAWAL,1900.0,7354.0,3.0,0
2015-01-12,27,WITHDRAWAL,1900.0,1900.0,1.0,0
2015-01-19,27,WITHDRAWAL,3600.0,3600.0,1.0,0
2015-01-22,27,WITHDRAWAL,900.0,4500.0,2.0,0
2015-01-23,27,WITHDRAWAL,2300.0,6800.0,3.0,0
2015-01-27,27,WITHDRAWAL,4300.0,6600.0,2.0,0
2015-01-28,27,WITHDRAWAL,2600.0,6900.0,2.0,0
2015-01-31,27,WITHDRAWAL,14.6,6914.6,3.0,0
2015-02-03,27,WITHDRAWAL,900.0,914.6,2.0,0
2015-02-05,27,WITHDRAWAL,4054.0,4954.0,2.0,0
2015-02-09,27,WITHDRAWAL,4700.0,8754.0,2.0,0
2015-02-28,27,WITHDRAWAL,14.6,14.6,1.0,0
2015-03-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2015-03-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2015-04-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2015-04-19,27,WITHDRAWAL,2600.0,2600.0,1.0,0
2015-04-29,27,WITHDRAWAL,700.0,700.0,1.0,0
2015-04-30,27,WITHDRAWAL,14.6,714.6,2.0,0
2015-05-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2015-05-19,27,WITHDRAWAL,3100.0,3100.0,1.0,0
2015-05-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2015-06-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2015-06-17,27,WITHDRAWAL,4500.0,4500.0,1.0,0
2015-06-18,27,WITHDRAWAL,1600.0,6100.0,2.0,0
2015-06-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2015-07-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2015-07-18,27,WITHDRAWAL,5300.0,5300.0,1.0,0
2015-07-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2015-08-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2015-08-17,27,WITHDRAWAL,4600.0,4600.0,1.0,0
2015-08-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2015-09-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2015-09-16,27,WITHDRAWAL,5400.0,5400.0,1.0,0
2015-09-22,27,WITHDRAWAL,4900.0,4900.0,1.0,0
2015-09-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2015-10-03,27,WITHDRAWAL,2600.0,2614.6,2.0,0
2015-10-05,27,WITHDRAWAL,4054.0,6654.0,2.0,0
2015-10-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2015-11-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2015-11-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2015-12-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2015-12-15,27,WITHDRAWAL,8200.0,8200.0,1.0,0
2015-12-23,27,WITHDRAWAL,2700.0,2700.0,1.0,0
2015-12-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2016-01-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2016-01-09,27,WITHDRAWAL,800.0,4854.0,2.0,0
2016-01-10,27,WITHDRAWAL,8800.0,9600.0,2.0,0
2016-01-17,27,WITHDRAWAL,2000.0,2000.0,1.0,0
2016-01-23,27,WITHDRAWAL,2300.0,2300.0,1.0,0
2016-01-25,27,WITHDRAWAL,800.0,3100.0,2.0,0
2016-01-27,27,WITHDRAWAL,2000.0,5100.0,3.0,0
2016-01-28,27,WITHDRAWAL,600.0,3400.0,3.0,0
2016-01-31,27,WITHDRAWAL,14.6,2614.6,3.0,0
2016-02-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2016-02-13,27,WITHDRAWAL,1300.0,1300.0,1.0,0
2016-02-29,27,WITHDRAWAL,14.6,14.6,1.0,0
2016-03-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2016-03-14,27,WITHDRAWAL,3100.0,3100.0,1.0,0
2016-03-23,27,WITHDRAWAL,3600.0,3600.0,1.0,0
2016-03-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2016-04-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2016-04-13,27,WITHDRAWAL,5900.0,5900.0,1.0,0
2016-04-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2016-05-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2016-05-08,27,WITHDRAWAL,4100.0,8154.0,2.0,0
2016-05-13,27,WITHDRAWAL,3300.0,3300.0,1.0,0
2016-05-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2016-06-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2016-06-12,27,WITHDRAWAL,5800.0,5800.0,1.0,0
2016-06-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2016-07-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2016-07-12,27,WITHDRAWAL,7800.0,7800.0,1.0,0
2016-07-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2016-08-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2016-08-11,27,WITHDRAWAL,3100.0,3100.0,1.0,0
2016-08-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2016-09-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2016-09-10,27,WITHDRAWAL,4900.0,4900.0,1.0,0
2016-09-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2016-10-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2016-10-10,27,WITHDRAWAL,3700.0,3700.0,1.0,0
2016-10-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2016-11-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2016-11-09,27,WITHDRAWAL,1200.0,5254.0,2.0,0
2016-11-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2016-12-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2016-12-09,27,WITHDRAWAL,6500.0,10554.0,2.0,0
2016-12-30,27,WITHDRAWAL,2000.0,2000.0,1.0,0
2016-12-31,27,WITHDRAWAL,14.6,2014.6,2.0,0
2017-01-03,27,WITHDRAWAL,1600.0,3614.6,3.0,0
2017-01-05,27,WITHDRAWAL,4054.0,5654.0,2.0,0
2017-01-08,27,WITHDRAWAL,2000.0,6054.0,2.0,0
2017-01-12,27,WITHDRAWAL,1200.0,3200.0,2.0,0
2017-01-16,27,WITHDRAWAL,1200.0,2400.0,2.0,0
2017-01-22,27,WITHDRAWAL,2300.0,2300.0,1.0,0
2017-01-24,27,WITHDRAWAL,500.0,2800.0,2.0,0
2017-01-29,27,WITHDRAWAL,2100.0,2100.0,1.0,0
2017-01-31,27,WITHDRAWAL,14.6,2114.6,2.0,0
2017-02-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2017-02-09,27,WITHDRAWAL,3800.0,7854.0,2.0,0
2017-02-28,27,WITHDRAWAL,14.6,14.6,1.0,0
2017-03-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2017-03-09,27,WITHDRAWAL,4700.0,8754.0,2.0,0
2017-03-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2017-04-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2017-04-08,27,WITHDRAWAL,6700.0,10754.0,2.0,0
2017-04-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2017-05-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2017-05-08,27,WITHDRAWAL,4500.0,8554.0,2.0,0
2017-05-27,27,WITHDRAWAL,2000.0,2000.0,1.0,0
2017-05-31,27,WITHDRAWAL,14.6,2014.6,2.0,0
2017-06-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2017-06-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2017-07-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2017-07-07,27,WITHDRAWAL,6100.0,10154.0,2.0,0
2017-07-25,27,WITHDRAWAL,3200.0,3200.0,1.0,0
2017-07-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2017-08-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2017-08-06,27,WITHDRAWAL,2700.0,6754.0,2.0,0
2017-08-22,27,WITHDRAWAL,900.0,900.0,1.0,0
2017-08-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2017-09-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2017-09-05,27,WITHDRAWAL,4100.0,8154.0,2.0,0
2017-09-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2017-10-02,27,WITHDRAWAL,2900.0,2914.6,2.0,0
2017-10-05,27,WITHDRAWAL,4054.0,6954.0,2.0,0
2017-10-05,27,WITHDRAWAL,1500.0,8454.0,3.0,0
2017-10-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2017-11-04,27,WITHDRAWAL,3700.0,3714.6,2.0,0
2017-11-05,27,WITHDRAWAL,4054.0,7754.0,2.0,0
2017-11-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2017-12-04,27,WITHDRAWAL,5300.0,5314.6,2.0,0
2017-12-05,27,WITHDRAWAL,4054.0,9354.0,2.0,0
2017-12-27,27,WITHDRAWAL,4800.0,4800.0,1.0,0
2017-12-28,27,WITHDRAWAL,1100.0,5900.0,2.0,0
2017-12-31,27,WITHDRAWAL,14.6,5914.6,3.0,0
2018-01-01,27,WITHDRAWAL,2300.0,3414.6,3.0,0
2018-01-02,27,WITHDRAWAL,800.0,3114.6,3.0,0
2018-01-03,27,WITHDRAWAL,5900.0,9014.6,4.0,0
2018-01-05,27,WITHDRAWAL,4054.0,13054.0,4.0,0
2018-01-11,27,WITHDRAWAL,1400.0,1400.0,1.0,0
2018-01-23,27,WITHDRAWAL,1200.0,1200.0,1.0,0
2018-01-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2018-02-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2018-02-28,27,WITHDRAWAL,14.6,14.6,1.0,0
2018-03-04,27,WITHDRAWAL,1400.0,1414.6,2.0,0
2018-03-05,27,WITHDRAWAL,4054.0,5454.0,2.0,0
2018-03-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2018-04-03,27,WITHDRAWAL,3600.0,3614.6,2.0,0
2018-04-05,27,WITHDRAWAL,4054.0,7654.0,2.0,0
2018-04-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2018-05-03,27,WITHDRAWAL,3500.0,3514.6,2.0,0
2018-05-05,27,WITHDRAWAL,4054.0,7554.0,2.0,0
2018-05-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2018-06-02,27,WITHDRAWAL,3400.0,3414.6,2.0,0
2018-06-03,27,WITHDRAWAL,3600.0,7014.6,3.0,0
2018-06-05,27,WITHDRAWAL,4054.0,11054.0,3.0,0
2018-06-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2018-07-02,27,WITHDRAWAL,9500.0,9514.6,2.0,0
2018-07-05,27,WITHDRAWAL,4054.0,13554.0,2.0,0
2018-07-09,27,WITHDRAWAL,4100.0,8154.0,2.0,0
2018-07-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2018-08-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2018-08-31,27,WITHDRAWAL,14.6,14.6,1.0,0
2018-08-31,27,WITHDRAWAL,3100.0,3114.6,2.0,0
2018-09-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2018-09-30,27,WITHDRAWAL,14.6,14.6,1.0,0
2018-09-30,27,WITHDRAWAL,2100.0,2114.6,2.0,0
2018-10-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2018-10-21,27,WITHDRAWAL,2600.0,2600.0,1.0,0
2018-10-30,27,WITHDRAWAL,2400.0,2400.0,1.0,0
2018-10-31,27,WITHDRAWAL,14.6,2414.6,2.0,0
2018-11-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2018-11-29,27,WITHDRAWAL,2000.0,2000.0,1.0,0
2018-11-30,27,WITHDRAWAL,14.6,2014.6,2.0,0
2018-12-05,27,WITHDRAWAL,4054.0,4054.0,1.0,0
2018-12-06,27,WITHDRAWAL,1800.0,5854.0,2.0,0
2013-12-24,40,WITHDRAWAL,2200.0,2200.0,1.0,0
2014-01-23,40,WITHDRAWAL,500.0,500.0,1.0,0
2014-02-22,40,WITHDRAWAL,5500.0,5500.0,1.0,0
2014-03-07,40,WITHDRAWAL,33.0,33.0,1.0,0
2014-03-11,40,WITHDRAWAL,2200.0,2233.0,2.0,0
2014-03-12,40,WITHDRAWAL,4301.0,6501.0,2.0,0
2014-03-24,40,WITHDRAWAL,1700.0,1700.0,1.0,0
2014-03-31,40,WITHDRAWAL,14.6,14.6,1.0,0
2014-04-07,40,WITHDRAWAL,33.0,33.0,1.0,0
2014-04-12,40,WITHDRAWAL,4301.0,4301.0,1.0,0
2014-04-23,40,WITHDRAWAL,3500.0,3500.0,1.0,0
