trans_date,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d,anomaly_label
2015-02-28,71,WITHDRAWAL,9300.0,9314.6,2.0,0
2015-03-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2015-03-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2015-03-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2015-03-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2015-03-30,71,WITHDRAWAL,15000.0,15000.0,1.0,0
2015-03-31,71,WITHDRAWAL,14.6,15014.6,2.0,0
2015-04-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2015-04-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2015-04-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2015-04-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2015-04-29,71,WITHDRAWAL,14000.0,14000.0,1.0,0
2015-04-30,71,WITHDRAWAL,14.6,14014.6,2.0,0
2015-05-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2015-05-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2015-05-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2015-05-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2015-05-29,71,WITHDRAWAL,19700.0,19700.0,1.0,0
2015-05-31,71,WITHDRAWAL,14.6,19714.6,2.0,0
2015-06-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2015-06-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2015-06-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2015-06-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2015-06-18,71,WITHDRAWAL,5280.0,5280.0,1.0,0
2015-06-28,71,WITHDRAWAL,17900.0,17900.0,1.0,0
2015-06-30,71,WITHDRAWAL,14.6,17914.6,2.0,0
2015-07-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2015-07-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2015-07-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2015-07-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2015-07-28,71,WITHDRAWAL,960.0,960.0,1.0,0
2015-07-28,71,WITHDRAWAL,17600.0,18560.0,2.0,0
2015-07-31,71,WITHDRAWAL,14.6,18574.6,3.0,0
2015-08-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2015-08-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2015-08-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2015-08-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2015-08-27,71,WITHDRAWAL,20100.0,20100.0,1.0,0
2015-08-31,71,WITHDRAWAL,5400.0,25500.0,2.0,0
2015-08-31,71,WITHDRAWAL,14.6,25514.6,3.0,0
2015-09-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2015-09-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2015-09-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2015-09-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2015-09-26,71,WITHDRAWAL,17100.0,17100.0,1.0,0
2015-09-30,71,WITHDRAWAL,14.6,17114.6,2.0,0
2015-10-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2015-10-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2015-10-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2015-10-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2015-10-26,71,WITHDRAWAL,16100.0,16100.0,1.0,0
2015-10-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2015-11-03,71,WITHDRAWAL,2160.0,2174.6,2.0,0
2015-11-06,71,WITHDRAWAL,968.0,3128.0,2.0,0
2015-11-07,71,WITHDRAWAL,1602.0,4730.0,3.0,0
2015-11-07,71,WITHDRAWAL,778.0,5508.0,4.0,0
2015-11-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2015-11-25,71,WITHDRAWAL,13100.0,13100.0,1.0,0
2015-11-30,71,WITHDRAWAL,14.6,14.6,1.0,0
2015-12-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2015-12-06,71,WITHDRAWAL,1440.0,2408.0,2.0,0
2015-12-07,71,WITHDRAWAL,1602.0,4010.0,3.0,0
2015-12-07,71,WITHDRAWAL,778.0,4788.0,4.0,0
2015-12-09,71,WITHDRAWAL,1011.0,5799.0,5.0,0
2015-12-25,71,WITHDRAWAL,20100.0,20100.0,1.0,0
2015-12-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2016-01-02,71,WITHDRAWAL,2520.0,2534.6,2.0,0
2016-01-02,71,WITHDRAWAL,3480.0,6014.6,3.0,0
2016-01-06,71,WITHDRAWAL,968.0,6968.0,3.0,0
2016-01-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2016-01-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2016-01-07,71,WITHDRAWAL,1560.0,4908.0,4.0,0
2016-01-09,71,WITHDRAWAL,1011.0,5919.0,5.0,0
2016-01-10,71,WITHDRAWAL,1200.0,7119.0,6.0,0
2016-01-12,71,WITHDRAWAL,3480.0,5691.0,3.0,0
2016-01-13,71,WITHDRAWAL,11840.0,17531.0,4.0,0
2016-01-24,71,WITHDRAWAL,2520.0,2520.0,1.0,0
2016-01-24,71,WITHDRAWAL,8000.0,10520.0,2.0,0
2016-01-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2016-02-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2016-02-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2016-02-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2016-02-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2016-02-23,71,WITHDRAWAL,8000.0,8000.0,1.0,0
2016-02-29,71,WITHDRAWAL,14.6,14.6,1.0,0
2016-03-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2016-03-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2016-03-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2016-03-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2016-03-24,71,WITHDRAWAL,14000.0,14000.0,1.0,0
2016-03-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2016-04-02,71,WITHDRAWAL,5400.0,5414.6,2.0,0
2016-04-06,71,WITHDRAWAL,968.0,6368.0,2.0,0
2016-04-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2016-04-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2016-04-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2016-04-23,71,WITHDRAWAL,14700.0,14700.0,1.0,0
2016-04-30,71,WITHDRAWAL,14.6,14.6,1.0,0
2016-05-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2016-05-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2016-05-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2016-05-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2016-05-23,71,WITHDRAWAL,16500.0,16500.0,1.0,0
2016-05-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2016-06-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2016-06-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2016-06-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2016-06-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2016-06-09,71,WITHDRAWAL,36320.0,40679.0,5.0,1
2016-06-22,71,WITHDRAWAL,3800.0,3800.0,1.0,0
2016-06-30,71,WITHDRAWAL,4440.0,4440.0,1.0,0
2016-06-30,71,WITHDRAWAL,14.6,4454.6,2.0,0
2016-07-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2016-07-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2016-07-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2016-07-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2016-07-22,71,WITHDRAWAL,7600.0,7600.0,1.0,0
2016-07-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2016-08-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2016-08-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2016-08-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2016-08-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2016-08-21,71,WITHDRAWAL,16000.0,16000.0,1.0,0
2016-08-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2016-09-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2016-09-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2016-09-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2016-09-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2016-09-20,71,WITHDRAWAL,15800.0,15800.0,1.0,0
2016-09-30,71,WITHDRAWAL,14.6,14.6,1.0,0
2016-10-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2016-10-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2016-10-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2016-10-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2016-10-20,71,WITHDRAWAL,16100.0,16100.0,1.0,0
2016-10-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2016-11-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2016-11-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2016-11-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2016-11-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2016-11-19,71,WITHDRAWAL,17600.0,17600.0,1.0,0
2016-11-30,71,WITHDRAWAL,14.6,14.6,1.0,0
2016-12-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2016-12-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2016-12-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2016-12-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2016-12-17,71,WITHDRAWAL,3500.0,3500.0,1.0,0
2016-12-19,71,WITHDRAWAL,18100.0,21600.0,2.0,0
2016-12-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2017-01-03,71,WITHDRAWAL,1600.0,1614.6,2.0,0
2017-01-06,71,WITHDRAWAL,968.0,2568.0,2.0,0
2017-01-06,71,WITHDRAWAL,2900.0,5468.0,3.0,0
2017-01-07,71,WITHDRAWAL,1602.0,7070.0,4.0,0
2017-01-07,71,WITHDRAWAL,778.0,7848.0,5.0,0
2017-01-09,71,WITHDRAWAL,1011.0,7259.0,5.0,0
2017-01-13,71,WITHDRAWAL,8640.0,9651.0,2.0,0
2017-01-16,71,WITHDRAWAL,2200.0,10840.0,2.0,0
2017-01-18,71,WITHDRAWAL,8500.0,10700.0,2.0,0
2017-01-19,71,WITHDRAWAL,1100.0,11800.0,3.0,0
2017-01-24,71,WITHDRAWAL,1600.0,1600.0,1.0,0
2017-01-30,71,WITHDRAWAL,2400.0,2400.0,1.0,0
2017-01-31,71,WITHDRAWAL,14.6,2414.6,2.0,0
2017-02-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2017-02-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2017-02-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2017-02-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2017-02-17,71,WITHDRAWAL,8100.0,8100.0,1.0,0
2017-02-28,71,WITHDRAWAL,14.6,14.6,1.0,0
2017-03-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2017-03-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2017-03-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2017-03-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2017-03-19,71,WITHDRAWAL,13800.0,13800.0,1.0,0
2017-03-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2017-04-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2017-04-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2017-04-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2017-04-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2017-04-18,71,WITHDRAWAL,12400.0,12400.0,1.0,0
2017-04-30,71,WITHDRAWAL,14.6,14.6,1.0,0
2017-05-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2017-05-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2017-05-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2017-05-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2017-05-18,71,WITHDRAWAL,18300.0,18300.0,1.0,0
2017-05-21,71,WITHDRAWAL,5640.0,23940.0,2.0,0
2017-05-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2017-06-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2017-06-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2017-06-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2017-06-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2017-06-17,71,WITHDRAWAL,19400.0,19400.0,1.0,0
2017-06-25,71,WITHDRAWAL,39520.0,39520.0,1.0,1
2017-06-30,71,WITHDRAWAL,14.6,14.6,1.0,0
2017-07-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2017-07-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2017-07-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2017-07-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2017-07-17,71,WITHDRAWAL,1400.0,1400.0,1.0,0
2017-07-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2017-08-03,71,WITHDRAWAL,2600.0,2614.6,2.0,0
2017-08-06,71,WITHDRAWAL,968.0,3568.0,2.0,0
2017-08-07,71,WITHDRAWAL,1602.0,5170.0,3.0,0
2017-08-07,71,WITHDRAWAL,778.0,5948.0,4.0,0
2017-08-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2017-08-16,71,WITHDRAWAL,8200.0,8200.0,1.0,0
2017-08-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2017-09-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2017-09-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2017-09-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2017-09-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2017-09-15,71,WITHDRAWAL,9900.0,9900.0,1.0,0
2017-09-30,71,WITHDRAWAL,14.6,14.6,1.0,0
2017-10-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2017-10-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2017-10-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2017-10-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2017-10-15,71,WITHDRAWAL,14300.0,14300.0,1.0,0
2017-10-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2017-11-04,71,WITHDRAWAL,1200.0,1214.6,2.0,0
2017-11-06,71,WITHDRAWAL,968.0,2168.0,2.0,0
2017-11-07,71,WITHDRAWAL,1602.0,3770.0,3.0,0
2017-11-07,71,WITHDRAWAL,778.0,4548.0,4.0,0
2017-11-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2017-11-14,71,WITHDRAWAL,12400.0,12400.0,1.0,0
2017-11-19,71,WITHDRAWAL,3400.0,3400.0,1.0,0
2017-11-30,71,WITHDRAWAL,14.6,14.6,1.0,0
2017-12-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2017-12-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2017-12-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2017-12-08,71,WITHDRAWAL,4640.0,7988.0,4.0,0
2017-12-09,71,WITHDRAWAL,1011.0,8999.0,5.0,0
2017-12-14,71,WITHDRAWAL,15100.0,15100.0,1.0,0
2017-12-27,71,WITHDRAWAL,1300.0,1300.0,1.0,0
2017-12-31,71,WITHDRAWAL,14.6,1314.6,2.0,0
2018-01-05,71,WITHDRAWAL,2000.0,2000.0,1.0,0
2018-01-06,71,WITHDRAWAL,968.0,2968.0,2.0,0
2018-01-07,71,WITHDRAWAL,1602.0,4570.0,3.0,0
2018-01-07,71,WITHDRAWAL,778.0,5348.0,4.0,0
2018-01-08,71,WITHDRAWAL,2100.0,7448.0,5.0,0
2018-01-09,71,WITHDRAWAL,1011.0,8459.0,6.0,0
2018-01-12,71,WITHDRAWAL,3400.0,6511.0,3.0,0
2018-01-13,71,WITHDRAWAL,11000.0,15411.0,3.0,0
2018-01-19,71,WITHDRAWAL,2900.0,2900.0,1.0,0
2018-01-21,71,WITHDRAWAL,3000.0,5900.0,2.0,0
2018-01-25,71,WITHDRAWAL,1000.0,4000.0,2.0,0
2018-01-27,71,WITHDRAWAL,600.0,1600.0,2.0,0
2018-01-31,71,WITHDRAWAL,14.6,614.6,2.0,0
2018-02-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2018-02-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2018-02-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2018-02-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2018-02-12,71,WITHDRAWAL,12700.0,13711.0,2.0,0
2018-02-14,71,WITHDRAWAL,2200.0,14900.0,2.0,0
2018-02-28,71,WITHDRAWAL,14.6,14.6,1.0,0
2018-03-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2018-03-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2018-03-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2018-03-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2018-03-14,71,WITHDRAWAL,13500.0,13500.0,1.0,0
2018-03-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2018-04-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2018-04-06,71,WITHDRAWAL,1300.0,2268.0,2.0,0
2018-04-07,71,WITHDRAWAL,1602.0,3870.0,3.0,0
2018-04-07,71,WITHDRAWAL,778.0,4648.0,4.0,0
2018-04-09,71,WITHDRAWAL,1011.0,5659.0,5.0,0
2018-04-13,71,WITHDRAWAL,12200.0,13211.0,2.0,0
2018-04-30,71,WITHDRAWAL,14.6,14.6,1.0,0
2018-05-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2018-05-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2018-05-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2018-05-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2018-05-13,71,WITHDRAWAL,17300.0,18311.0,2.0,0
2018-05-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2018-06-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2018-06-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2018-06-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2018-06-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2018-06-12,71,WITHDRAWAL,22600.0,23611.0,2.0,0
2018-06-19,71,WITHDRAWAL,5880.0,5880.0,1.0,0
2018-06-23,71,WITHDRAWAL,27520.0,33400.0,2.0,0
2018-06-30,71,WITHDRAWAL,14.6,14.6,1.0,0
2018-07-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2018-07-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2018-07-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2018-07-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2018-07-12,71,WITHDRAWAL,4200.0,5211.0,2.0,0
2018-07-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2018-08-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2018-08-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2018-08-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2018-08-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2018-08-11,71,WITHDRAWAL,5700.0,9091.0,4.0,0
2018-08-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2018-09-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2018-09-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2018-09-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2018-09-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2018-09-10,71,WITHDRAWAL,10200.0,14559.0,5.0,0
2018-09-30,71,WITHDRAWAL,14.6,14.6,1.0,0
2018-10-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2018-10-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2018-10-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2018-10-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2018-10-10,71,WITHDRAWAL,20000.0,24359.0,5.0,0
2018-10-31,71,WITHDRAWAL,14.6,14.6,1.0,0
2018-11-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2018-11-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2018-11-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2018-11-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2018-11-09,71,WITHDRAWAL,17300.0,21659.0,5.0,0
2018-11-18,71,WITHDRAWAL,4080.0,4080.0,1.0,0
2018-11-30,71,WITHDRAWAL,14.6,14.6,1.0,0
2018-12-06,71,WITHDRAWAL,968.0,968.0,1.0,0
2018-12-07,71,WITHDRAWAL,1602.0,2570.0,2.0,0
2018-12-07,71,WITHDRAWAL,778.0,3348.0,3.0,0
2018-12-09,71,WITHDRAWAL,1011.0,4359.0,4.0,0
2018-12-09,71,WITHDRAWAL,21200.0,25559.0,5.0,0
2018-12-29,71,WITHDRAWAL,2400.0,2400.0,1.0,0
2015-05-01,190,WITHDRAWAL,6700.0,6700.0,1.0,0
2015-05-31,190,WITHDRAWAL,11000.0,11000.0,1.0,0
2015-06-30,190,WITHDRAWAL,17200.0,17200.0,1.0,0
2015-07-30,190,WITHDRAWAL,21300.0,21300.0,1.0,0
2015-07-31,190,WITHDRAWAL,14.6,21314.6,2.0,0
2015-08-07,190,WITHDRAWAL,42.0,42.0,1.0,0
2015-08-09,190,WITHDRAWAL,4519.0,4561.0,2.0,0
2015-08-10,190,WITHDRAWAL,3233.0,7794.0,3.0,0
2015-08-10,190,WITHDRAWAL,1316.0,9110.0,4.0,0
2015-08-29,190,WITHDRAWAL,13300.0,13300.0,1.0,0
2015-08-31,190,WITHDRAWAL,14.6,13314.6,2.0,0
2015-09-07,190,WITHDRAWAL,42.0,42.0,1.0,0
2015-09-09,190,WITHDRAWAL,4519.0,4561.0,2.0,0
2015-09-10,190,WITHDRAWAL,3233.0,7794.0,3.0,0
2015-09-10,190,WITHDRAWAL,1316.0,9110.0,4.0,0
2015-09-28,190,WITHDRAWAL,13100.0,13100.0,1.0,0
2015-09-30,190,WITHDRAWAL,14.6,13114.6,2.0,0
2015-10-04,190,WITHDRAWAL,1400.0,1414.6,2.0,0
2015-10-07,190,WITHDRAWAL,42.0,1442.0,2.0,0
2015-10-09,190,WITHDRAWAL,4519.0,4561.0,2.0,0
2015-10-10,190,WITHDRAWAL,3233.0,7794.0,3.0,0
2015-10-10,190,WITHDRAWAL,1316.0,9110.0,4.0,0
2015-10-28,190,WITHDRAWAL,7100.0,7100.0,1.0,0
2015-10-31,190,WITHDRAWAL,14.6,7114.6,2.0,0
2015-11-07,190,WITHDRAWAL,42.0,42.0,1.0,0
2015-11-09,190,WITHDRAWAL,4519.0,4561.0,2.0,0
