trans_date,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d,anomaly_label
2017-04-24,25,WITHDRAWAL,21600.0,21600.0,1.0,0
2017-04-29,25,WITHDRAWAL,5700.0,5700.0,1.0,0
2017-04-30,25,WITHDRAWAL,14.6,5714.6,2.0,0
2017-05-02,25,WITHDRAWAL,1600.0,7314.6,3.0,0
2017-05-06,25,WITHDRAWAL,1110.0,2710.0,2.0,0
2017-05-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2017-05-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2017-05-24,25,WITHDRAWAL,34000.0,34000.0,1.0,0
2017-05-29,25,WITHDRAWAL,11400.0,11400.0,1.0,0
2017-05-31,25,WITHDRAWAL,14.6,11414.6,2.0,0
2017-06-04,25,WITHDRAWAL,1800.0,1814.6,2.0,0
2017-06-06,25,WITHDRAWAL,1110.0,2910.0,2.0,0
2017-06-07,25,WITHDRAWAL,7500.0,10410.0,3.0,0
2017-06-08,25,WITHDRAWAL,164.0,10574.0,4.0,0
2017-06-10,25,WITHDRAWAL,6817.0,15591.0,4.0,0
2017-06-22,25,WITHDRAWAL,16800.0,16800.0,1.0,0
2017-06-23,25,WITHDRAWAL,13400.0,30200.0,2.0,0
2017-06-30,25,WITHDRAWAL,14.6,14.6,1.0,0
2017-07-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2017-07-06,25,WITHDRAWAL,10200.0,11310.0,2.0,0
2017-07-08,25,WITHDRAWAL,164.0,11474.0,3.0,0
2017-07-10,25,WITHDRAWAL,1700.0,13174.0,4.0,0
2017-07-10,25,WITHDRAWAL,6817.0,19991.0,5.0,0
2017-07-23,25,WITHDRAWAL,15100.0,15100.0,1.0,0
2017-07-25,25,WITHDRAWAL,6900.0,22000.0,2.0,0
2017-07-28,25,WITHDRAWAL,2100.0,9000.0,2.0,0
2017-07-31,25,WITHDRAWAL,14.6,2114.6,2.0,0
2017-08-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2017-08-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2017-08-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2017-08-22,25,WITHDRAWAL,17800.0,17800.0,1.0,0
2017-08-31,25,WITHDRAWAL,14.6,14.6,1.0,0
2017-09-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2017-09-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2017-09-09,25,WITHDRAWAL,2600.0,3874.0,3.0,0
2017-09-10,25,WITHDRAWAL,6817.0,10691.0,4.0,0
2017-09-21,25,WITHDRAWAL,33600.0,33600.0,1.0,0
2017-09-30,25,WITHDRAWAL,14.6,14.6,1.0,0
2017-10-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2017-10-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2017-10-10,25,WITHDRAWAL,2600.0,3874.0,3.0,0
2017-10-10,25,WITHDRAWAL,6817.0,10691.0,4.0,0
2017-10-21,25,WITHDRAWAL,30700.0,30700.0,1.0,0
2017-10-27,25,WITHDRAWAL,2500.0,2500.0,1.0,0
2017-10-31,25,WITHDRAWAL,14.6,2514.6,2.0,0
2017-11-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2017-11-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2017-11-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2017-11-20,25,WITHDRAWAL,59200.0,59200.0,1.0,0
2017-11-20,25,WITHDRAWAL,20800.0,80000.0,2.0,0
2017-11-30,25,WITHDRAWAL,14.6,14.6,1.0,0
2017-12-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2017-12-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2017-12-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2017-12-12,25,WITHDRAWAL,2523.2,9504.2,3.0,0
2017-12-20,25,WITHDRAWAL,2800.0,2800.0,1.0,0
2017-12-31,25,WITHDRAWAL,14.6,14.6,1.0,0
2018-01-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2018-01-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2018-01-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2018-01-12,25,WITHDRAWAL,2523.2,9504.2,3.0,0
2018-01-28,25,WITHDRAWAL,1800.0,1800.0,1.0,0
2018-01-29,25,WITHDRAWAL,6000.0,7800.0,2.0,0
2018-01-31,25,WITHDRAWAL,14.6,7814.6,3.0,0
2018-02-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2018-02-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2018-02-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2018-02-12,25,WITHDRAWAL,2523.2,9504.2,3.0,0
2018-02-18,25,WITHDRAWAL,15000.0,15000.0,1.0,0
2018-02-28,25,WITHDRAWAL,14.6,14.6,1.0,0
2018-03-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2018-03-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2018-03-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2018-03-12,25,WITHDRAWAL,2523.2,9504.2,3.0,0
2018-03-31,25,WITHDRAWAL,14.6,14.6,1.0,0
2018-04-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2018-04-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2018-04-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2018-04-12,25,WITHDRAWAL,2523.2,9504.2,3.0,0
2018-04-30,25,WITHDRAWAL,14.6,14.6,1.0,0
2018-05-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2018-05-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2018-05-09,25,WITHDRAWAL,63300.0,64574.0,3.0,0
2018-05-10,25,WITHDRAWAL,6817.0,71391.0,4.0,0
2018-05-12,25,WITHDRAWAL,2523.2,72804.2,4.0,0
2018-05-19,25,WITHDRAWAL,29500.0,29500.0,1.0,0
2018-05-31,25,WITHDRAWAL,14.6,14.6,1.0,0
2018-06-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2018-06-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2018-06-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2018-06-12,25,WITHDRAWAL,2523.2,9504.2,3.0,0
2018-06-18,25,WITHDRAWAL,35100.0,35100.0,1.0,0
2018-06-30,25,WITHDRAWAL,14.6,14.6,1.0,0
2018-07-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2018-07-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2018-07-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2018-07-12,25,WITHDRAWAL,2523.2,9504.2,3.0,0
2018-07-18,25,WITHDRAWAL,53100.0,53100.0,1.0,0
2018-07-31,25,WITHDRAWAL,14.6,14.6,1.0,0
2018-08-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2018-08-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2018-08-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2018-08-12,25,WITHDRAWAL,2523.2,9504.2,3.0,0
2018-08-17,25,WITHDRAWAL,32500.0,32500.0,1.0,0
2018-08-23,25,WITHDRAWAL,3000.0,3000.0,1.0,0
2018-08-31,25,WITHDRAWAL,14.6,14.6,1.0,0
2018-09-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2018-09-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2018-09-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2018-09-12,25,WITHDRAWAL,2523.2,9504.2,3.0,0
2018-09-16,25,WITHDRAWAL,26300.0,28823.2,2.0,0
2018-09-30,25,WITHDRAWAL,14.6,14.6,1.0,0
2018-10-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2018-10-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2018-10-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2018-10-12,25,WITHDRAWAL,2523.2,9504.2,3.0,0
2018-10-31,25,WITHDRAWAL,14.6,14.6,1.0,0
2018-11-04,25,WITHDRAWAL,5100.0,5114.6,2.0,0
2018-11-06,25,WITHDRAWAL,1110.0,6210.0,2.0,0
2018-11-08,25,WITHDRAWAL,164.0,6374.0,3.0,0
2018-11-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2018-11-12,25,WITHDRAWAL,2523.2,9504.2,3.0,0
2018-11-30,25,WITHDRAWAL,14.6,14.6,1.0,0
2018-12-06,25,WITHDRAWAL,1110.0,1110.0,1.0,0
2018-12-08,25,WITHDRAWAL,164.0,1274.0,2.0,0
2018-12-10,25,WITHDRAWAL,6817.0,8091.0,3.0,0
2018-12-15,25,WITHDRAWAL,53700.0,53700.0,1.0,0
2018-12-17,25,WITHDRAWAL,2700.0,56400.0,2.0,0
2018-12-27,25,WITHDRAWAL,3300.0,3300.0,1.0,0
2014-12-24,29,WITHDRAWAL,200.0,200.0,1.0,0
2015-01-23,29,WITHDRAWAL,11100.0,11100.0,1.0,0
2015-02-22,29,WITHDRAWAL,10400.0,10400.0,1.0,0
2015-03-24,29,WITHDRAWAL,18000.0,18000.0,1.0,0
2015-04-10,29,WITHDRAWAL,8.0,8.0,1.0,0
2015-04-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2015-04-23,29,WITHDRAWAL,15300.0,15300.0,1.0,0
2015-04-30,29,WITHDRAWAL,14.6,14.6,1.0,0
2015-05-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2015-05-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2015-05-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2015-05-23,29,WITHDRAWAL,13400.0,13400.0,1.0,0
2015-05-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2015-06-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2015-06-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2015-06-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2015-06-22,29,WITHDRAWAL,16700.0,16700.0,1.0,0
2015-06-28,29,WITHDRAWAL,8960.0,8960.0,1.0,0
2015-06-30,29,WITHDRAWAL,14.6,8974.6,2.0,0
2015-07-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2015-07-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2015-07-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2015-07-22,29,WITHDRAWAL,10800.0,10800.0,1.0,0
2015-07-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2015-08-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2015-08-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2015-08-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2015-08-21,29,WITHDRAWAL,7200.0,7200.0,1.0,0
2015-08-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2015-09-01,29,WITHDRAWAL,4200.0,4214.6,2.0,0
2015-09-03,29,WITHDRAWAL,4560.0,8774.6,3.0,0
2015-09-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2015-09-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2015-09-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2015-09-20,29,WITHDRAWAL,4600.0,4600.0,1.0,0
2015-09-30,29,WITHDRAWAL,14.6,14.6,1.0,0
2015-10-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2015-10-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2015-10-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2015-10-20,29,WITHDRAWAL,10100.0,10100.0,1.0,0
2015-10-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2015-11-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2015-11-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2015-11-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2015-11-19,29,WITHDRAWAL,9700.0,9700.0,1.0,0
2015-11-30,29,WITHDRAWAL,14.6,14.6,1.0,0
2015-12-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2015-12-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2015-12-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2015-12-19,29,WITHDRAWAL,3200.0,3200.0,1.0,0
2015-12-19,29,WITHDRAWAL,12800.0,16000.0,2.0,0
2015-12-22,29,WITHDRAWAL,2160.0,18160.0,3.0,0
2015-12-26,29,WITHDRAWAL,2280.0,4440.0,2.0,0
2015-12-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2016-01-01,29,WITHDRAWAL,2880.0,2894.6,2.0,0
2016-01-06,29,WITHDRAWAL,1920.0,1920.0,1.0,0
2016-01-08,29,WITHDRAWAL,6871.0,8791.0,2.0,0
2016-01-10,29,WITHDRAWAL,8.0,8799.0,3.0,0
2016-01-11,29,WITHDRAWAL,1200.0,8079.0,3.0,0
2016-01-13,29,WITHDRAWAL,829.0,2037.0,3.0,0
2016-01-15,29,WITHDRAWAL,720.0,2749.0,3.0,0
2016-01-18,29,WITHDRAWAL,5600.0,6320.0,2.0,0
2016-01-19,29,WITHDRAWAL,2520.0,8840.0,3.0,0
2016-01-27,29,WITHDRAWAL,840.0,840.0,1.0,0
2016-01-31,29,WITHDRAWAL,14.6,854.6,2.0,0
2016-02-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2016-02-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2016-02-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2016-02-17,29,WITHDRAWAL,4900.0,5729.0,2.0,0
2016-02-29,29,WITHDRAWAL,14.6,14.6,1.0,0
2016-03-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2016-03-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2016-03-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2016-03-18,29,WITHDRAWAL,7200.0,7200.0,1.0,0
2016-03-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2016-04-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2016-04-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2016-04-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2016-04-17,29,WITHDRAWAL,10200.0,11029.0,2.0,0
2016-04-20,29,WITHDRAWAL,5520.0,15720.0,2.0,0
2016-04-30,29,WITHDRAWAL,14.6,14.6,1.0,0
2016-05-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2016-05-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2016-05-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2016-05-17,29,WITHDRAWAL,8000.0,8829.0,2.0,0
2016-05-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2016-06-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2016-06-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2016-06-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2016-06-16,29,WITHDRAWAL,15900.0,16729.0,2.0,0
2016-06-25,29,WITHDRAWAL,7680.0,7680.0,1.0,0
2016-06-30,29,WITHDRAWAL,14.6,14.6,1.0,0
2016-07-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2016-07-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2016-07-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2016-07-16,29,WITHDRAWAL,7000.0,7829.0,2.0,0
2016-07-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2016-08-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2016-08-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2016-08-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2016-08-15,29,WITHDRAWAL,10000.0,10829.0,2.0,0
2016-08-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2016-09-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2016-09-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2016-09-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2016-09-14,29,WITHDRAWAL,10200.0,11037.0,3.0,0
2016-09-30,29,WITHDRAWAL,14.6,14.6,1.0,0
2016-10-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2016-10-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2016-10-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2016-10-14,29,WITHDRAWAL,10100.0,10937.0,3.0,0
2016-10-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2016-11-06,29,WITHDRAWAL,2520.0,2520.0,1.0,0
2016-11-08,29,WITHDRAWAL,6871.0,9391.0,2.0,0
2016-11-10,29,WITHDRAWAL,8.0,9399.0,3.0,0
2016-11-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2016-11-13,29,WITHDRAWAL,7000.0,7837.0,3.0,0
2016-11-19,29,WITHDRAWAL,5160.0,5160.0,1.0,0
2016-11-30,29,WITHDRAWAL,14.6,14.6,1.0,0
2016-12-04,29,WITHDRAWAL,2880.0,2894.6,2.0,0
2016-12-08,29,WITHDRAWAL,6871.0,9751.0,2.0,0
2016-12-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2016-12-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2016-12-13,29,WITHDRAWAL,13200.0,14037.0,3.0,0
2016-12-15,29,WITHDRAWAL,1760.0,15789.0,3.0,0
2016-12-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2017-01-04,29,WITHDRAWAL,3360.0,3374.6,2.0,0
2017-01-08,29,WITHDRAWAL,6871.0,10231.0,2.0,0
2017-01-09,29,WITHDRAWAL,1320.0,8191.0,2.0,0
2017-01-10,29,WITHDRAWAL,8.0,8199.0,3.0,0
2017-01-12,29,WITHDRAWAL,4000.0,12199.0,4.0,0
2017-01-13,29,WITHDRAWAL,829.0,6157.0,4.0,0
2017-01-15,29,WITHDRAWAL,2880.0,7709.0,3.0,0
2017-01-19,29,WITHDRAWAL,600.0,3480.0,2.0,0
2017-01-19,29,WITHDRAWAL,3360.0,6840.0,3.0,0
2017-01-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2017-02-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2017-02-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2017-02-11,29,WITHDRAWAL,7200.0,14079.0,3.0,0
2017-02-13,29,WITHDRAWAL,829.0,8037.0,3.0,0
2017-02-28,29,WITHDRAWAL,14.6,14.6,1.0,0
2017-03-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2017-03-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2017-03-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2017-03-13,29,WITHDRAWAL,7100.0,7937.0,3.0,0
2017-03-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2017-04-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2017-04-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2017-04-12,29,WITHDRAWAL,13800.0,20679.0,3.0,0
2017-04-13,29,WITHDRAWAL,829.0,14637.0,3.0,0
2017-04-30,29,WITHDRAWAL,14.6,14.6,1.0,0
2017-05-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2017-05-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2017-05-11,29,WITHDRAWAL,5160.0,12039.0,3.0,0
2017-05-12,29,WITHDRAWAL,9600.0,21639.0,4.0,0
2017-05-13,29,WITHDRAWAL,829.0,15597.0,4.0,0
2017-05-15,29,WITHDRAWAL,2400.0,17989.0,4.0,0
2017-05-16,29,WITHDRAWAL,2160.0,14989.0,4.0,0
2017-05-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2017-06-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2017-06-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2017-06-11,29,WITHDRAWAL,11400.0,18279.0,3.0,0
2017-06-13,29,WITHDRAWAL,829.0,12237.0,3.0,0
2017-06-30,29,WITHDRAWAL,14.6,14.6,1.0,0
2017-07-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2017-07-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2017-07-11,29,WITHDRAWAL,8900.0,15779.0,3.0,0
2017-07-13,29,WITHDRAWAL,829.0,9737.0,3.0,0
2017-07-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2017-08-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2017-08-10,29,WITHDRAWAL,8.0,6879.0,2.0,0
2017-08-10,29,WITHDRAWAL,8600.0,15479.0,3.0,0
2017-08-13,29,WITHDRAWAL,829.0,9437.0,3.0,0
2017-08-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2017-09-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2017-09-09,29,WITHDRAWAL,4000.0,10871.0,2.0,0
2017-09-10,29,WITHDRAWAL,8.0,10879.0,3.0,0
2017-09-13,29,WITHDRAWAL,829.0,4837.0,3.0,0
2017-09-30,29,WITHDRAWAL,14.6,14.6,1.0,0
2017-10-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2017-10-09,29,WITHDRAWAL,7700.0,14571.0,2.0,0
2017-10-10,29,WITHDRAWAL,8.0,14579.0,3.0,0
2017-10-13,29,WITHDRAWAL,829.0,8537.0,3.0,0
2017-10-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2017-11-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2017-11-08,29,WITHDRAWAL,12200.0,19071.0,2.0,0
2017-11-10,29,WITHDRAWAL,8.0,19079.0,3.0,0
2017-11-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2017-11-30,29,WITHDRAWAL,14.6,14.6,1.0,0
2017-12-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2017-12-08,29,WITHDRAWAL,2400.0,9271.0,2.0,0
2017-12-08,29,WITHDRAWAL,3100.0,12371.0,3.0,0
2017-12-10,29,WITHDRAWAL,8.0,12379.0,4.0,0
2017-12-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2017-12-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2018-01-01,29,WITHDRAWAL,2520.0,2534.6,2.0,0
2018-01-05,29,WITHDRAWAL,2880.0,5400.0,2.0,0
2018-01-07,29,WITHDRAWAL,17300.0,20180.0,2.0,0
2018-01-08,29,WITHDRAWAL,6871.0,27051.0,3.0,0
2018-01-09,29,WITHDRAWAL,600.0,27651.0,4.0,0
2018-01-10,29,WITHDRAWAL,8.0,24779.0,4.0,0
2018-01-13,29,WITHDRAWAL,829.0,1437.0,3.0,0
2018-01-23,29,WITHDRAWAL,1680.0,1680.0,1.0,0
2018-01-25,29,WITHDRAWAL,1560.0,3240.0,2.0,0
2018-01-28,29,WITHDRAWAL,1200.0,2760.0,2.0,0
2018-01-31,29,WITHDRAWAL,14.6,1214.6,2.0,0
2018-02-06,29,WITHDRAWAL,5000.0,5000.0,1.0,0
2018-02-08,29,WITHDRAWAL,6871.0,11871.0,2.0,0
2018-02-08,29,WITHDRAWAL,3600.0,15471.0,3.0,0
2018-02-10,29,WITHDRAWAL,8.0,15479.0,4.0,0
2018-02-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2018-02-28,29,WITHDRAWAL,14.6,14.6,1.0,0
2018-03-08,29,WITHDRAWAL,6871.0,6871.0,1.0,0
2018-03-08,29,WITHDRAWAL,4700.0,11571.0,2.0,0
2018-03-10,29,WITHDRAWAL,8.0,11579.0,3.0,0
2018-03-13,29,WITHDRAWAL,829.0,837.0,2.0,0
2018-03-31,29,WITHDRAWAL,14.6,14.6,1.0,0
2018-04-07,29,WITHDRAWAL,11500.0,11500.0,1.0,0
2018-04-08,29,WITHDRAWAL,6871.0,18371.0,2.0,0
2018-04-10,29,WITHDRAWAL,8.0,18379.0,3.0,0
