trans_date,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d,anomaly_label
2018-10-07,13,WITHDRAWAL,2444.0,2444.0,1.0,0
2018-10-31,13,WITHDRAWAL,14.6,14.6,1.0,0
2018-11-07,13,WITHDRAWAL,2444.0,2444.0,1.0,0
2018-11-10,13,WITHDRAWAL,7200.0,9644.0,2.0,0
2018-11-30,13,WITHDRAWAL,14.6,14.6,1.0,0
2018-12-07,13,WITHDRAWAL,2444.0,2444.0,1.0,0
2018-12-10,13,WITHDRAWAL,3300.0,5744.0,2.0,0
2018-12-19,13,WITHDRAWAL,1050.0,1050.0,1.0,0
2017-01-26,14,WITHDRAWAL,9000.0,9000.0,1.0,0
2017-02-25,14,WITHDRAWAL,9400.0,9400.0,1.0,0
2017-03-27,14,WITHDRAWAL,13900.0,13900.0,1.0,0
2017-04-26,14,WITHDRAWAL,17200.0,17200.0,1.0,0
2017-04-30,14,WITHDRAWAL,14.6,17214.6,2.0,0
2017-05-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2017-05-26,14,WITHDRAWAL,11900.0,11900.0,1.0,0
2017-05-31,14,WITHDRAWAL,14.6,14.6,1.0,0
2017-06-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2017-06-25,14,WITHDRAWAL,16800.0,16800.0,1.0,0
2017-06-30,14,WITHDRAWAL,14.6,14.6,1.0,0
2017-07-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2017-07-25,14,WITHDRAWAL,10200.0,10200.0,1.0,0
2017-07-31,14,WITHDRAWAL,14.6,14.6,1.0,0
2017-08-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2017-08-24,14,WITHDRAWAL,11500.0,11500.0,1.0,0
2017-08-31,14,WITHDRAWAL,14.6,14.6,1.0,0
2017-09-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2017-09-23,14,WITHDRAWAL,8600.0,8600.0,1.0,0
2017-09-30,14,WITHDRAWAL,14.6,14.6,1.0,0
2017-10-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2017-10-23,14,WITHDRAWAL,13700.0,13700.0,1.0,0
2017-10-31,14,WITHDRAWAL,14.6,14.6,1.0,0
2017-11-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2017-11-22,14,WITHDRAWAL,13000.0,13000.0,1.0,0
2017-11-30,14,WITHDRAWAL,14.6,14.6,1.0,0
2017-12-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2017-12-11,14,WITHDRAWAL,800.0,800.0,1.0,0
2017-12-22,14,WITHDRAWAL,13800.0,13800.0,1.0,0
2017-12-31,14,WITHDRAWAL,14.6,14.6,1.0,0
2018-01-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2018-01-21,14,WITHDRAWAL,15300.0,15300.0,1.0,0
2018-01-31,14,WITHDRAWAL,14.6,14.6,1.0,0
2018-02-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2018-02-20,14,WITHDRAWAL,9600.0,9600.0,1.0,0
2018-02-28,14,WITHDRAWAL,14.6,14.6,1.0,0
2018-03-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2018-03-22,14,WITHDRAWAL,11400.0,11400.0,1.0,0
2018-03-31,14,WITHDRAWAL,14.6,14.6,1.0,0
2018-04-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2018-04-21,14,WITHDRAWAL,8200.0,8200.0,1.0,0
2018-04-30,14,WITHDRAWAL,14.6,14.6,1.0,0
2018-05-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2018-05-21,14,WITHDRAWAL,8800.0,8800.0,1.0,0
2018-05-29,14,WITHDRAWAL,1800.0,1800.0,1.0,0
2018-05-31,14,WITHDRAWAL,14.6,1814.6,2.0,0
2018-06-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2018-06-20,14,WITHDRAWAL,12800.0,12800.0,1.0,0
2018-06-25,14,WITHDRAWAL,4440.0,4440.0,1.0,0
2018-06-27,14,WITHDRAWAL,12160.0,16600.0,2.0,0
2018-06-30,14,WITHDRAWAL,14.6,12174.6,2.0,0
2018-07-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2018-07-20,14,WITHDRAWAL,3000.0,3000.0,1.0,0
2018-07-31,14,WITHDRAWAL,14.6,14.6,1.0,0
2018-08-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2018-08-19,14,WITHDRAWAL,2800.0,2800.0,1.0,0
2018-08-31,14,WITHDRAWAL,2800.0,2800.0,1.0,0
2018-08-31,14,WITHDRAWAL,14.6,2814.6,2.0,0
2018-09-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2018-09-18,14,WITHDRAWAL,11300.0,11300.0,1.0,0
2018-09-30,14,WITHDRAWAL,14.6,14.6,1.0,0
2018-10-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2018-10-18,14,WITHDRAWAL,10800.0,10800.0,1.0,0
2018-10-31,14,WITHDRAWAL,14.6,14.6,1.0,0
2018-11-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2018-11-17,14,WITHDRAWAL,16700.0,16700.0,1.0,0
2018-11-22,14,WITHDRAWAL,1000.0,1000.0,1.0,0
2018-11-30,14,WITHDRAWAL,14.6,14.6,1.0,0
2018-12-06,14,WITHDRAWAL,3629.0,3629.0,1.0,0
2018-12-15,14,WITHDRAWAL,1600.0,1600.0,1.0,0
2018-12-17,14,WITHDRAWAL,11300.0,12900.0,2.0,0
2018-12-19,14,WITHDRAWAL,4800.0,17700.0,3.0,0
2017-11-22,16,WITHDRAWAL,14600.0,14600.0,1.0,0
2017-12-22,16,WITHDRAWAL,22400.0,22400.0,1.0,0
2018-01-21,16,WITHDRAWAL,21000.0,21000.0,1.0,0
2018-02-20,16,WITHDRAWAL,22200.0,22200.0,1.0,0
2018-02-28,16,WITHDRAWAL,14.6,14.6,1.0,0
2018-03-22,16,WITHDRAWAL,21500.0,21500.0,1.0,0
2018-03-31,16,WITHDRAWAL,14.6,14.6,1.0,0
2018-04-16,16,WITHDRAWAL,4800.0,4800.0,1.0,0
2018-04-21,16,WITHDRAWAL,25000.0,25000.0,1.0,0
2018-04-30,16,WITHDRAWAL,14.6,14.6,1.0,0
2018-05-13,16,WITHDRAWAL,3120.0,3120.0,1.0,0
2018-05-21,16,WITHDRAWAL,21900.0,21900.0,1.0,0
2018-05-31,16,WITHDRAWAL,14.6,14.6,1.0,0
2018-06-18,16,WITHDRAWAL,3840.0,3840.0,1.0,0
2018-06-20,16,WITHDRAWAL,25700.0,29540.0,2.0,0
2018-06-30,16,WITHDRAWAL,14.6,14.6,1.0,0
2018-07-20,16,WITHDRAWAL,26300.0,26300.0,1.0,0
2018-07-31,16,WITHDRAWAL,14.6,14.6,1.0,0
2018-08-19,16,WITHDRAWAL,23500.0,23500.0,1.0,0
2018-08-31,16,WITHDRAWAL,14.6,14.6,1.0,0
2018-09-13,16,WITHDRAWAL,3000.0,3000.0,1.0,0
2018-09-18,16,WITHDRAWAL,24400.0,24400.0,1.0,0
2018-09-30,16,WITHDRAWAL,14.6,14.6,1.0,0
2018-10-18,16,WITHDRAWAL,23800.0,23800.0,1.0,0
2018-10-31,16,WITHDRAWAL,14.6,14.6,1.0,0
2018-11-17,16,WITHDRAWAL,24900.0,24900.0,1.0,0
2018-11-30,16,WITHDRAWAL,14.6,14.6,1.0,0
2018-12-05,16,WITHDRAWAL,2080.0,2080.0,1.0,0
2017-05-08,17,WITHDRAWAL,1100.0,1100.0,1.0,0
2017-09-05,17,WITHDRAWAL,25500.0,25500.0,1.0,0
2017-10-05,17,WITHDRAWAL,10100.0,10100.0,1.0,0
2017-11-04,17,WITHDRAWAL,3500.0,3500.0,1.0,0
2017-12-04,17,WITHDRAWAL,23000.0,23000.0,1.0,0
2018-01-03,17,WITHDRAWAL,13900.0,13900.0,1.0,0
2018-02-02,17,WITHDRAWAL,8000.0,8000.0,1.0,0
2018-03-04,17,WITHDRAWAL,3800.0,3800.0,1.0,0
2018-04-03,17,WITHDRAWAL,1800.0,1800.0,1.0,0
2018-06-02,17,WITHDRAWAL,9600.0,9600.0,1.0,0
2018-07-02,17,WITHDRAWAL,4100.0,4100.0,1.0,0
2018-08-01,17,WITHDRAWAL,5500.0,5500.0,1.0,0
2018-09-30,17,WITHDRAWAL,1400.0,1400.0,1.0,0
2018-11-08,17,WITHDRAWAL,4032.0,4032.0,1.0,0
2018-11-22,17,WITHDRAWAL,1800.0,1800.0,1.0,0
2018-11-29,17,WITHDRAWAL,12600.0,12600.0,1.0,0
2018-11-30,17,WITHDRAWAL,14.6,12614.6,2.0,0
2018-12-08,17,WITHDRAWAL,4032.0,4032.0,1.0,0
2018-12-17,17,WITHDRAWAL,3300.0,3300.0,1.0,0
2017-01-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2017-01-14,20,WITHDRAWAL,1080.0,3083.0,2.0,0
2017-01-31,20,WITHDRAWAL,14.6,14.6,1.0,0
2017-02-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2017-02-20,20,WITHDRAWAL,1600.0,1600.0,1.0,0
2017-02-28,20,WITHDRAWAL,14.6,14.6,1.0,0
2017-03-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2017-03-31,20,WITHDRAWAL,14.6,14.6,1.0,0
2017-04-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2017-04-30,20,WITHDRAWAL,14.6,14.6,1.0,0
2017-05-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2017-05-31,20,WITHDRAWAL,14.6,14.6,1.0,0
2017-06-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2017-06-20,20,WITHDRAWAL,810.0,810.0,1.0,0
2017-06-20,20,WITHDRAWAL,1900.0,2710.0,2.0,0
2017-06-28,20,WITHDRAWAL,720.0,720.0,1.0,0
2017-06-30,20,WITHDRAWAL,14.6,734.6,2.0,0
2017-07-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2017-07-31,20,WITHDRAWAL,14.6,14.6,1.0,0
2017-08-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2017-08-31,20,WITHDRAWAL,14.6,14.6,1.0,0
2017-09-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2017-09-30,20,WITHDRAWAL,14.6,14.6,1.0,0
2017-10-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2017-10-31,20,WITHDRAWAL,14.6,14.6,1.0,0
2017-11-04,20,WITHDRAWAL,210.0,224.6,2.0,0
2017-11-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2017-11-30,20,WITHDRAWAL,14.6,14.6,1.0,0
2017-12-10,20,WITHDRAWAL,600.0,600.0,1.0,0
2017-12-14,20,WITHDRAWAL,2003.0,2603.0,2.0,0
2017-12-31,20,WITHDRAWAL,14.6,14.6,1.0,0
2018-01-02,20,WITHDRAWAL,1980.0,1994.6,2.0,0
2018-01-08,20,WITHDRAWAL,1440.0,1440.0,1.0,0
2018-01-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2018-01-31,20,WITHDRAWAL,14.6,14.6,1.0,0
2018-02-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2018-02-24,20,WITHDRAWAL,750.0,750.0,1.0,0
2018-02-28,20,WITHDRAWAL,14.6,764.6,2.0,0
2018-03-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2018-03-30,20,WITHDRAWAL,840.0,840.0,1.0,0
2018-03-31,20,WITHDRAWAL,14.6,854.6,2.0,0
2018-04-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2018-04-30,20,WITHDRAWAL,14.6,14.6,1.0,0
2018-05-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2018-05-26,20,WITHDRAWAL,1020.0,1020.0,1.0,0
2018-05-31,20,WITHDRAWAL,14.6,14.6,1.0,0
2018-06-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2018-06-24,20,WITHDRAWAL,4950.0,4950.0,1.0,0
2018-06-30,20,WITHDRAWAL,14.6,14.6,1.0,0
2018-07-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2018-07-31,20,WITHDRAWAL,14.6,14.6,1.0,0
2018-08-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2018-08-31,20,WITHDRAWAL,14.6,14.6,1.0,0
2018-09-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2018-09-22,20,WITHDRAWAL,1290.0,1290.0,1.0,0
2018-09-30,20,WITHDRAWAL,14.6,14.6,1.0,0
2018-10-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2018-10-31,20,WITHDRAWAL,14.6,14.6,1.0,0
2018-11-12,20,WITHDRAWAL,600.0,600.0,1.0,0
2018-11-14,20,WITHDRAWAL,2003.0,2603.0,2.0,0
2018-11-30,20,WITHDRAWAL,14.6,14.6,1.0,0
2018-12-01,20,WITHDRAWAL,330.0,344.6,2.0,0
2018-12-14,20,WITHDRAWAL,2003.0,2003.0,1.0,0
2018-02-04,21,WITHDRAWAL,4500.0,4500.0,1.0,0
2018-03-06,21,WITHDRAWAL,3700.0,3700.0,1.0,0
2018-04-05,21,WITHDRAWAL,7200.0,7200.0,1.0,0
2018-04-12,21,WITHDRAWAL,6276.0,6276.0,1.0,0
2018-04-30,21,WITHDRAWAL,14.6,14.6,1.0,0
2018-05-05,21,WITHDRAWAL,600.0,600.0,1.0,0
2018-05-12,21,WITHDRAWAL,6276.0,6276.0,1.0,0
2018-05-31,21,WITHDRAWAL,14.6,14.6,1.0,0
2018-06-04,21,WITHDRAWAL,3400.0,3414.6,2.0,0
2018-06-09,21,WITHDRAWAL,28000.0,28000.0,1.0,0
2018-06-12,21,WITHDRAWAL,6276.0,34276.0,2.0,0
2018-06-30,21,WITHDRAWAL,14.6,14.6,1.0,0
2018-07-12,21,WITHDRAWAL,6276.0,6276.0,1.0,0
2018-07-31,21,WITHDRAWAL,14.6,14.6,1.0,0
2018-08-05,21,WITHDRAWAL,4920.0,4920.0,1.0,0
2018-08-10,21,WITHDRAWAL,3720.0,3720.0,1.0,0
2018-08-12,21,WITHDRAWAL,6276.0,9996.0,2.0,0
2018-08-31,21,WITHDRAWAL,14.6,14.6,1.0,0
2018-09-12,21,WITHDRAWAL,6276.0,6276.0,1.0,0
2018-09-30,21,WITHDRAWAL,14.6,14.6,1.0,0
2018-10-02,21,WITHDRAWAL,1800.0,1814.6,2.0,0
2018-10-12,21,WITHDRAWAL,6276.0,6276.0,1.0,0
2018-10-31,21,WITHDRAWAL,14.6,14.6,1.0,0
2018-11-12,21,WITHDRAWAL,6276.0,6276.0,1.0,0
2018-11-30,21,WITHDRAWAL,14.6,14.6,1.0,0
2018-12-06,21,WITHDRAWAL,5760.0,5760.0,1.0,0
2018-12-08,21,WITHDRAWAL,2400.0,8160.0,2.0,0
2018-12-12,21,WITHDRAWAL,6276.0,8676.0,2.0,0
2017-10-01,41,WITHDRAWAL,8000.0,8000.0,1.0,0
2017-10-31,41,WITHDRAWAL,11800.0,11800.0,1.0,0
2017-11-30,41,WITHDRAWAL,15600.0,15600.0,1.0,0
2017-12-30,41,WITHDRAWAL,19000.0,19000.0,1.0,0
2017-12-31,41,WITHDRAWAL,14.6,19014.6,2.0,0
2018-01-29,41,WITHDRAWAL,17800.0,17800.0,1.0,0
2018-01-31,41,WITHDRAWAL,14.6,17814.6,2.0,0
2018-02-28,41,WITHDRAWAL,14.6,14.6,1.0,0
2018-02-28,41,WITHDRAWAL,11000.0,11014.6,2.0,0
2018-03-05,41,WITHDRAWAL,4700.0,4700.0,1.0,0
2018-03-05,41,WITHDRAWAL,3400.0,8100.0,2.0,0
2018-03-24,41,WITHDRAWAL,500.0,500.0,1.0,0
2018-03-30,41,WITHDRAWAL,9000.0,9000.0,1.0,0
2018-03-31,41,WITHDRAWAL,14.6,9014.6,2.0,0
2018-04-29,41,WITHDRAWAL,14200.0,14200.0,1.0,0
2018-04-30,41,WITHDRAWAL,14.6,14214.6,2.0,0
2018-05-29,41,WITHDRAWAL,18200.0,18200.0,1.0,0
2018-05-31,41,WITHDRAWAL,14.6,18214.6,2.0,0
2018-06-07,41,WITHDRAWAL,14000.0,14000.0,1.0,0
2018-06-28,41,WITHDRAWAL,10900.0,10900.0,1.0,0
2018-06-30,41,WITHDRAWAL,14.6,10914.6,2.0,0
2018-07-28,41,WITHDRAWAL,13900.0,13900.0,1.0,0
2018-07-31,41,WITHDRAWAL,14.6,13914.6,2.0,0
2018-08-27,41,WITHDRAWAL,13600.0,13600.0,1.0,0
2018-08-31,41,WITHDRAWAL,14.6,13614.6,2.0,0
2018-09-26,41,WITHDRAWAL,11400.0,11400.0,1.0,0
2018-09-30,41,WITHDRAWAL,14.6,11414.6,2.0,0
2018-10-26,41,WITHDRAWAL,10600.0,10600.0,1.0,0
2018-10-31,41,WITHDRAWAL,14.6,14.6,1.0,0
2018-11-11,41,WITHDRAWAL,1000.0,1000.0,1.0,0
2018-11-25,41,WITHDRAWAL,14600.0,14600.0,1.0,0
2018-11-30,41,WITHDRAWAL,14.6,14.6,1.0,0
2018-12-02,41,WITHDRAWAL,2400.0,2414.6,2.0,0
2018-12-04,41,WITHDRAWAL,800.0,3214.6,3.0,0
2018-12-20,41,WITHDRAWAL,600.0,600.0,1.0,0
