trans_date,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d,anomaly_label
2014-07-01,66,WITHDRAWAL,13700.0,13800.0,2.0,0
2014-07-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2014-07-31,66,WITHDRAWAL,29400.0,29500.0,2.0,0
2014-08-30,66,WITHDRAWAL,22400.0,22400.0,1.0,0
2014-08-31,66,WITHDRAWAL,100.0,22500.0,2.0,0
2014-09-29,66,WITHDRAWAL,36400.0,36400.0,1.0,0
2014-09-30,66,WITHDRAWAL,100.0,36500.0,2.0,0
2014-10-29,66,WITHDRAWAL,38700.0,38700.0,1.0,0
2014-10-31,66,WITHDRAWAL,100.0,38800.0,2.0,0
2014-11-28,66,WITHDRAWAL,44100.0,44100.0,1.0,0
2014-11-30,66,WITHDRAWAL,100.0,44200.0,2.0,0
2014-12-04,66,WITHDRAWAL,5700.0,5800.0,2.0,0
2014-12-09,66,WITHDRAWAL,29700.0,29700.0,1.0,0
2014-12-28,66,WITHDRAWAL,21600.0,21600.0,1.0,0
2014-12-31,66,WITHDRAWAL,100.0,21700.0,2.0,0
2015-01-01,66,WITHDRAWAL,5100.0,26800.0,3.0,0
2015-01-07,66,WITHDRAWAL,5700.0,5700.0,1.0,0
2015-01-08,66,WITHDRAWAL,2700.0,8400.0,2.0,0
2015-01-09,66,WITHDRAWAL,7500.0,15900.0,3.0,0
2015-01-12,66,WITHDRAWAL,8700.0,18900.0,3.0,0
2015-01-27,66,WITHDRAWAL,15300.0,15300.0,1.0,0
2015-01-29,66,WITHDRAWAL,4200.0,19500.0,2.0,0
2015-01-31,66,WITHDRAWAL,100.0,19600.0,3.0,0
2015-02-26,66,WITHDRAWAL,28900.0,28900.0,1.0,0
2015-02-28,66,WITHDRAWAL,100.0,29000.0,2.0,0
2015-03-28,66,WITHDRAWAL,34000.0,34000.0,1.0,0
2015-03-29,66,WITHDRAWAL,6600.0,40600.0,2.0,0
2015-03-31,66,WITHDRAWAL,100.0,40700.0,3.0,0
2015-04-08,66,WITHDRAWAL,10500.0,10500.0,1.0,0
2015-04-27,66,WITHDRAWAL,34000.0,34000.0,1.0,0
2015-04-30,66,WITHDRAWAL,100.0,34100.0,2.0,0
2015-05-27,66,WITHDRAWAL,38000.0,38000.0,1.0,0
2015-05-31,66,WITHDRAWAL,100.0,38100.0,2.0,0
2015-06-08,66,WITHDRAWAL,12900.0,12900.0,1.0,0
2015-06-26,66,WITHDRAWAL,43200.0,43200.0,1.0,0
2015-06-30,66,WITHDRAWAL,100.0,43300.0,2.0,0
2015-07-26,66,WITHDRAWAL,44600.0,44600.0,1.0,0
2015-07-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2015-08-08,66,WITHDRAWAL,11700.0,11700.0,1.0,0
2015-08-09,66,WITHDRAWAL,1800.0,13500.0,2.0,0
2015-08-25,66,WITHDRAWAL,38800.0,38800.0,1.0,0
2015-08-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2015-09-24,66,WITHDRAWAL,39700.0,39700.0,1.0,0
2015-09-30,66,WITHDRAWAL,100.0,100.0,1.0,0
2015-10-03,66,WITHDRAWAL,4200.0,4300.0,2.0,0
2015-10-24,66,WITHDRAWAL,40400.0,40400.0,1.0,0
2015-10-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2015-11-06,66,WITHDRAWAL,9000.0,9000.0,1.0,0
2015-11-23,66,WITHDRAWAL,39900.0,39900.0,1.0,0
2015-11-30,66,WITHDRAWAL,100.0,100.0,1.0,0
2015-12-09,66,WITHDRAWAL,27800.0,27800.0,1.0,0
2015-12-12,66,WITHDRAWAL,4800.0,32600.0,2.0,0
2015-12-23,66,WITHDRAWAL,35200.0,35200.0,1.0,0
2015-12-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2016-01-02,66,WITHDRAWAL,2100.0,2200.0,2.0,0
2016-01-07,66,WITHDRAWAL,1800.0,1800.0,1.0,0
2016-01-11,66,WITHDRAWAL,8700.0,10500.0,2.0,0
2016-01-16,66,WITHDRAWAL,6300.0,6300.0,1.0,0
2016-01-20,66,WITHDRAWAL,6000.0,12300.0,2.0,0
2016-01-22,66,WITHDRAWAL,15200.0,21200.0,2.0,0
2016-01-28,66,WITHDRAWAL,6300.0,6300.0,1.0,0
2016-01-31,66,WITHDRAWAL,100.0,6400.0,2.0,0
2016-02-21,66,WITHDRAWAL,23800.0,23800.0,1.0,0
2016-02-29,66,WITHDRAWAL,100.0,100.0,1.0,0
2016-03-22,66,WITHDRAWAL,36700.0,36700.0,1.0,0
2016-03-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2016-04-21,66,WITHDRAWAL,43100.0,43100.0,1.0,0
2016-04-30,66,WITHDRAWAL,100.0,100.0,1.0,0
2016-05-21,66,WITHDRAWAL,36100.0,36100.0,1.0,0
2016-05-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2016-06-06,66,WITHDRAWAL,12000.0,12000.0,1.0,0
2016-06-09,66,WITHDRAWAL,39500.0,51500.0,2.0,0
2016-06-11,66,WITHDRAWAL,5100.0,44600.0,2.0,0
2016-06-20,66,WITHDRAWAL,19400.0,19400.0,1.0,0
2016-06-27,66,WITHDRAWAL,40200.0,40200.0,1.0,0
2016-06-30,66,WITHDRAWAL,100.0,40300.0,2.0,0
2016-07-20,66,WITHDRAWAL,9800.0,9800.0,1.0,0
2016-07-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2016-08-19,66,WITHDRAWAL,22100.0,22100.0,1.0,0
2016-08-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2016-09-18,66,WITHDRAWAL,30200.0,30200.0,1.0,0
2016-09-30,66,WITHDRAWAL,100.0,100.0,1.0,0
2016-10-13,66,WITHDRAWAL,6900.0,6900.0,1.0,0
2016-10-16,66,WITHDRAWAL,12600.0,19500.0,2.0,0
2016-10-18,66,WITHDRAWAL,27400.0,40000.0,2.0,0
2016-10-21,66,WITHDRAWAL,9000.0,36400.0,2.0,0
2016-10-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2016-11-17,66,WITHDRAWAL,32100.0,32100.0,1.0,0
2016-11-30,66,WITHDRAWAL,100.0,100.0,1.0,0
2016-12-09,66,WITHDRAWAL,41600.0,41600.0,1.0,0
2016-12-17,66,WITHDRAWAL,28400.0,28400.0,1.0,0
2016-12-19,66,WITHDRAWAL,8400.0,36800.0,2.0,0
2016-12-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2017-01-02,66,WITHDRAWAL,5700.0,5800.0,2.0,0
2017-01-02,66,WITHDRAWAL,4200.0,10000.0,3.0,0
2017-01-14,66,WITHDRAWAL,6300.0,6300.0,1.0,0
2017-01-16,66,WITHDRAWAL,23500.0,29800.0,2.0,0
2017-01-19,66,WITHDRAWAL,1500.0,25000.0,2.0,0
2017-01-23,66,WITHDRAWAL,2700.0,4200.0,2.0,0
2017-01-23,66,WITHDRAWAL,6300.0,10500.0,3.0,0
2017-01-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2017-02-15,66,WITHDRAWAL,28100.0,28100.0,1.0,0
2017-02-25,66,WITHDRAWAL,8400.0,8400.0,1.0,0
2017-02-28,66,WITHDRAWAL,100.0,8500.0,2.0,0
2017-03-05,66,WITHDRAWAL,4800.0,4800.0,1.0,0
2017-03-10,66,WITHDRAWAL,7200.0,7200.0,1.0,0
2017-03-17,66,WITHDRAWAL,28700.0,28700.0,1.0,0
2017-03-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2017-04-16,66,WITHDRAWAL,34300.0,34300.0,1.0,0
2017-04-30,66,WITHDRAWAL,100.0,100.0,1.0,0
2017-05-09,66,WITHDRAWAL,24700.0,24700.0,1.0,0
2017-05-16,66,WITHDRAWAL,28700.0,28700.0,1.0,0
2017-05-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2017-06-04,66,WITHDRAWAL,8700.0,8800.0,2.0,0
2017-06-13,66,WITHDRAWAL,25800.0,25800.0,1.0,0
2017-06-15,66,WITHDRAWAL,22300.0,48100.0,2.0,0
2017-06-30,66,WITHDRAWAL,100.0,100.0,1.0,0
2017-07-15,66,WITHDRAWAL,28200.0,28200.0,1.0,0
2017-07-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2017-08-14,66,WITHDRAWAL,27900.0,27900.0,1.0,0
2017-08-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2017-09-13,66,WITHDRAWAL,36400.0,36400.0,1.0,0
2017-09-30,66,WITHDRAWAL,100.0,100.0,1.0,0
2017-10-13,66,WITHDRAWAL,41200.0,41200.0,1.0,0
2017-10-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2017-11-09,66,WITHDRAWAL,55700.0,55700.0,1.0,0
2017-11-12,66,WITHDRAWAL,15100.0,70800.0,2.0,0
2017-11-30,66,WITHDRAWAL,100.0,100.0,1.0,0
2017-12-12,66,WITHDRAWAL,42100.0,42100.0,1.0,0
2017-12-17,66,WITHDRAWAL,3000.0,3000.0,1.0,0
2017-12-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2018-01-01,66,WITHDRAWAL,7200.0,7300.0,2.0,0
2018-01-08,66,WITHDRAWAL,6900.0,6900.0,1.0,0
2018-01-11,66,WITHDRAWAL,25200.0,32100.0,2.0,0
2018-01-12,66,WITHDRAWAL,3600.0,35700.0,3.0,0
2018-01-14,66,WITHDRAWAL,6900.0,35700.0,3.0,0
2018-01-22,66,WITHDRAWAL,7500.0,7500.0,1.0,0
2018-01-22,66,WITHDRAWAL,8400.0,15900.0,2.0,0
2018-01-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2018-02-10,66,WITHDRAWAL,23500.0,23500.0,1.0,0
2018-02-28,66,WITHDRAWAL,100.0,100.0,1.0,0
2018-03-05,66,WITHDRAWAL,13800.0,13800.0,1.0,0
2018-03-12,66,WITHDRAWAL,25900.0,25900.0,1.0,0
2018-03-28,66,WITHDRAWAL,12300.0,12300.0,1.0,0
2018-03-31,66,WITHDRAWAL,100.0,12400.0,2.0,0
2018-04-11,66,WITHDRAWAL,29500.0,29500.0,1.0,0
2018-04-30,66,WITHDRAWAL,100.0,100.0,1.0,0
2018-05-11,66,WITHDRAWAL,38500.0,38500.0,1.0,0
2018-05-21,66,WITHDRAWAL,8400.0,8400.0,1.0,0
2018-05-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2018-06-09,66,WITHDRAWAL,60900.0,60900.0,1.0,0
2018-06-10,66,WITHDRAWAL,13500.0,74400.0,2.0,0
2018-06-12,66,WITHDRAWAL,31800.0,106200.0,3.0,0
2018-06-30,66,WITHDRAWAL,100.0,100.0,1.0,0
2018-07-10,66,WITHDRAWAL,16300.0,16300.0,1.0,0
2018-07-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2018-08-09,66,WITHDRAWAL,32500.0,32500.0,1.0,0
2018-08-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2018-09-08,66,WITHDRAWAL,19900.0,19900.0,1.0,0
2018-09-30,66,WITHDRAWAL,100.0,100.0,1.0,0
2018-10-08,66,WITHDRAWAL,33300.0,33300.0,1.0,0
2018-10-31,66,WITHDRAWAL,100.0,100.0,1.0,0
2018-11-07,66,WITHDRAWAL,39000.0,39000.0,1.0,0
2018-11-30,66,WITHDRAWAL,100.0,100.0,1.0,0
2018-12-07,66,WITHDRAWAL,41200.0,41200.0,1.0,0
2018-12-09,66,WITHDRAWAL,20700.0,61900.0,2.0,0
2018-12-15,66,WITHDRAWAL,3600.0,3600.0,1.0,0
2014-11-18,67,WITHDRAWAL,10200.0,10200.0,1.0,0
2014-12-18,67,WITHDRAWAL,34300.0,34300.0,1.0,0
2015-01-17,67,WITHDRAWAL,36800.0,36800.0,1.0,0
2015-02-16,67,WITHDRAWAL,41300.0,41300.0,1.0,0
2015-03-05,67,WITHDRAWAL,41400.0,41400.0,1.0,0
2015-03-12,67,WITHDRAWAL,6393.0,6393.0,1.0,0
2015-03-13,67,WITHDRAWAL,445.0,6838.0,2.0,0
2015-03-18,67,WITHDRAWAL,12000.0,12000.0,1.0,0
2015-03-25,67,WITHDRAWAL,7300.0,7300.0,1.0,0
2015-03-26,67,WITHDRAWAL,6900.0,14200.0,2.0,0
2015-03-31,67,WITHDRAWAL,14.6,14.6,1.0,0
2015-04-12,67,WITHDRAWAL,6393.0,6393.0,1.0,0
2015-04-13,67,WITHDRAWAL,445.0,6838.0,2.0,0
2015-04-17,67,WITHDRAWAL,22300.0,22745.0,2.0,0
2015-04-30,67,WITHDRAWAL,14.6,14.6,1.0,0
2015-05-09,67,WITHDRAWAL,8700.0,8700.0,1.0,0
2015-05-12,67,WITHDRAWAL,6393.0,15093.0,2.0,0
2015-05-13,67,WITHDRAWAL,445.0,15538.0,3.0,0
2015-05-17,67,WITHDRAWAL,19500.0,19945.0,2.0,0
2015-05-21,67,WITHDRAWAL,8700.0,28200.0,2.0,0
2015-05-31,67,WITHDRAWAL,5400.0,5400.0,1.0,0
2015-05-31,67,WITHDRAWAL,14.6,5414.6,2.0,0
2015-06-05,67,WITHDRAWAL,40700.0,40700.0,1.0,0
2015-06-12,67,WITHDRAWAL,6393.0,6393.0,1.0,0
2015-06-13,67,WITHDRAWAL,445.0,6838.0,2.0,0
2015-06-16,67,WITHDRAWAL,15900.0,22738.0,3.0,0
2015-06-17,67,WITHDRAWAL,13500.0,29845.0,3.0,0
2015-06-27,67,WITHDRAWAL,5800.0,5800.0,1.0,0
2015-06-30,67,WITHDRAWAL,14.6,5814.6,2.0,0
2015-07-12,67,WITHDRAWAL,6393.0,6393.0,1.0,0
2015-07-13,67,WITHDRAWAL,445.0,6838.0,2.0,0
2015-07-16,67,WITHDRAWAL,14100.0,20938.0,3.0,0
2015-07-31,67,WITHDRAWAL,14.6,14.6,1.0,0
